ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
20-2-32-1,20-2-32,kwé:,sew-None,false,expert,Hantgan2018,,,
10-2-34-1,10-2-34,pɛ́:,sew-None,false,expert,Hantgan2018,,,
22-2-29-1,22-2-29,tá:,sew-None,false,expert,Hantgan2018,,,
21-2-32-1,21-2-32,tá:,sew-None,false,expert,Hantgan2018,,,
11-2-32-1,11-2-32,pɛ́:y,sew-None,false,expert,Hantgan2018,,,
12-2-32-1,12-2-32,kó:,sew-None,false,expert,Hantgan2018,,,
13-2-34-1,13-2-34,tǔⁿ ájìrì,sew-None,false,expert,Hantgan2018,,,
14-2-34-1,14-2-34,nɔ̌y nɔ́ɔ́,sew-None,false,expert,Hantgan2018,,,
15-2-34-1,15-2-34,átú,sew-None,false,expert,Hantgan2018,,,
16-2-34-1,16-2-34,píyɛ́,sew-None,false,expert,Hantgan2018,,,
17-2-33-1,17-2-33,lɔ́:,sew-None,false,expert,Hantgan2018,,,
1-2-35-1,1-2-35,dérí,sharp-None,false,expert,Hantgan2018,,,
3-2-35-1,3-2-35,ɛ́rùm,sharp-None,false,expert,Hantgan2018,,,
4-2-31-1,4-2-31,yágù-m,sharp-None,false,expert,Hantgan2018,,,
5-2-30-1,5-2-30,dɛ̀njì,sharp-None,false,expert,Hantgan2018,,,
18-2-33-1,18-2-33,mbeleendi,sharp-None,false,expert,Hantgan2018,,,
6-2-31-1,6-2-31,érù,sharp-None,false,expert,Hantgan2018,,,
19-2-25-1,19-2-25,lɔ̄g dēmō,sharp-None,false,expert,Hantgan2018,,,
7-2-35-1,7-2-35,ɲá:ɲá: kánní,sharp-None,false,expert,Hantgan2018,,,
8-2-35-1,8-2-35,ɛ̀lí-yè,sharp-None,false,expert,Hantgan2018,,,
9-2-35-1,9-2-35,ɛ́rî,sharp-None,false,expert,Hantgan2018,,,
20-2-33-1,20-2-33,nsì:ⁿ,sharp-None,false,expert,Hantgan2018,,,
10-2-35-1,10-2-35,érù,sharp-None,false,expert,Hantgan2018,,,
22-2-30-1,22-2-30,kà:nò,sharp-None,false,expert,Hantgan2018,,,
21-2-33-1,21-2-33,kà:nɔ̌:,sharp-None,false,expert,Hantgan2018,,,
12-2-33-1,12-2-33,ní:njí,sharp-None,false,expert,Hantgan2018,,,
13-2-35-1,13-2-35,ɲí:ɲí,sharp-None,false,expert,Hantgan2018,,,
14-2-35-1,14-2-35,ɛ́lɛ́lú,sharp-None,false,expert,Hantgan2018,,,
15-2-35-1,15-2-35,lìsí,sharp-None,false,expert,Hantgan2018,,,
16-2-35-1,16-2-35,sǐ:ⁿ,sharp-None,false,expert,Hantgan2018,,,
17-2-34-1,17-2-34,ɛ̂:l,sharp-None,false,expert,Hantgan2018,,,
2-2-24-1,2-2-24,sàgá,sheep-None,false,expert,Hantgan2018,,,
1-2-36-1,1-2-36,ŋámbá-rà,sheep-None,false,expert,Hantgan2018,,,
3-2-36-1,3-2-36,pɛ̀rɛ̌-m,sheep-None,false,expert,Hantgan2018,,,
5-2-31-1,5-2-31,ʔálámà,sheep-None,false,expert,Hantgan2018,,,
18-2-34-1,18-2-34,mbaalu,sheep-None,false,expert,Hantgan2018,,,
6-2-32-1,6-2-32,pé:jú,sheep-None,false,expert,Hantgan2018,,,
19-2-26-1,19-2-26,sɔ̀gɔ̀,sheep-None,false,expert,Hantgan2018,,,
7-2-36-1,7-2-36,ánnà,sheep-None,false,expert,Hantgan2018,,,
8-2-36-1,8-2-36,pɛ̀gɛ́,sheep-None,false,expert,Hantgan2018,,,
9-2-36-1,9-2-36,pɛ̀rgɛ́,sheep-None,false,expert,Hantgan2018,,,
20-2-34-1,20-2-34,àlàmùnɔ̀ y,sheep-None,false,expert,Hantgan2018,,,
10-2-36-1,10-2-36,pé:sú,sheep-None,false,expert,Hantgan2018,,,
21-2-34-1,21-2-34,fèy,sheep-None,false,expert,Hantgan2018,,,
11-2-33-1,11-2-33,péddè,sheep-None,false,expert,Hantgan2018,,,
12-2-34-1,12-2-34,ámbá,sheep-None,false,expert,Hantgan2018,,,
13-2-36-1,13-2-36,péjú,sheep-None,false,expert,Hantgan2018,,,
14-2-36-1,14-2-36,pédú,sheep-None,false,expert,Hantgan2018,,,
15-2-36-1,15-2-36,bɛ̀lú,sheep-None,false,expert,Hantgan2018,,,
16-2-36-1,16-2-36,pɛ̀:,sheep-None,false,expert,Hantgan2018,,,
17-2-35-1,17-2-35,péjú,sheep-None,false,expert,Hantgan2018,,,
2-2-25-1,2-2-25,tɔ́ⁿ tɔ́ⁿ,shitdefecate-None,false,expert,Hantgan2018,,,
1-2-37-1,1-2-37,tīndè,shitdefecate-None,false,expert,Hantgan2018,,,
3-2-37-1,3-2-37,sùwá,shitdefecate-None,false,expert,Hantgan2018,,,
4-2-32-1,4-2-32,súwɔ́,shitdefecate-None,false,expert,Hantgan2018,,,
18-2-35-1,18-2-35,haɲu-de,shitdefecate-None,false,expert,Hantgan2018,,,
6-2-33-1,6-2-33,bɛ́: bɛ̌:,shitdefecate-None,false,expert,Hantgan2018,,,
7-2-37-1,7-2-37,sùgɔ̀ súgé,shitdefecate-None,false,expert,Hantgan2018,,,
8-2-37-1,8-2-37,súgɛ́,shitdefecate-None,false,expert,Hantgan2018,,,
9-2-37-1,9-2-37,súgɔ́,shitdefecate-None,false,expert,Hantgan2018,,,
20-2-35-1,20-2-35,súgɛ́,shitdefecate-None,false,expert,Hantgan2018,,,
10-2-37-1,10-2-37,bɛ̌:,shitdefecate-None,false,expert,Hantgan2018,,,
22-2-31-1,22-2-31,wá:ró,shitdefecate-None,false,expert,Hantgan2018,,,
21-2-35-1,21-2-35,wá:,shitdefecate-None,false,expert,Hantgan2018,,,
11-2-34-1,11-2-34,súgɔ́,shitdefecate-None,false,expert,Hantgan2018,,,
12-2-35-1,12-2-35,súgɔ́,shitdefecate-None,false,expert,Hantgan2018,,,
13-2-37-1,13-2-37,bɛ̌:,shitdefecate-None,false,expert,Hantgan2018,,,
14-2-37-1,14-2-37,bɔ̀dɔ́,shitdefecate-None,false,expert,Hantgan2018,,,
15-2-37-1,15-2-37,bɔ̀sú,shitdefecate-None,false,expert,Hantgan2018,,,
16-2-37-1,16-2-37,súwɔ́,shitdefecate-None,false,expert,Hantgan2018,,,
17-2-36-1,17-2-36,bɔ̀jɔ́,shitdefecate-None,false,expert,Hantgan2018,,,
2-2-26-1,2-2-26,sàbàrá,shoe-None,false,expert,Hantgan2018,,,
1-2-38-1,1-2-38,kɔ̀kɛ̀,shoe-None,false,expert,Hantgan2018,,,
3-2-38-1,3-2-38,tǎ:,shoe-None,false,expert,Hantgan2018,,,
4-2-33-1,4-2-33,tǎ:,shoe-None,false,expert,Hantgan2018,,,
5-2-32-1,5-2-32,tà:gè,shoe-None,false,expert,Hantgan2018,,,
18-2-36-1,18-2-36,iibina,shoe-None,false,expert,Hantgan2018,,,
6-2-34-1,6-2-34,tàgú,shoe-None,false,expert,Hantgan2018,,,
19-2-27-1,19-2-27,kābōⁿ,shoe-None,false,expert,Hantgan2018,,,
7-2-38-1,7-2-38,tágyê:,shoe-None,false,expert,Hantgan2018,,,
8-2-38-1,8-2-38,tàgî:,shoe-None,false,expert,Hantgan2018,,,
9-2-38-1,9-2-38,tàgá,shoe-None,false,expert,Hantgan2018,,,
20-2-36-1,20-2-36,tájjé,shoe-None,false,expert,Hantgan2018,,,
10-2-38-1,10-2-38,tàgú,shoe-None,false,expert,Hantgan2018,,,
22-2-32-1,22-2-32,tà:mù,shoe-None,false,expert,Hantgan2018,,,
21-2-36-1,21-2-36,tǎ:m,shoe-None,false,expert,Hantgan2018,,,
11-2-35-1,11-2-35,táy,shoe-None,false,expert,Hantgan2018,,,
12-2-36-1,12-2-36,tà:ŋgè,shoe-None,false,expert,Hantgan2018,,,
13-2-38-1,13-2-38,tàgá,shoe-None,false,expert,Hantgan2018,,,
14-2-38-1,14-2-38,tàgá,shoe-None,false,expert,Hantgan2018,,,
15-2-38-1,15-2-38,tàgú,shoe-None,false,expert,Hantgan2018,,,
16-2-38-1,16-2-38,tàjù,shoe-None,false,expert,Hantgan2018,,,
17-2-37-1,17-2-37,tàgú,shoe-None,false,expert,Hantgan2018,,,
2-2-27-1,2-2-27,kùrṵ́,short-None,false,expert,Hantgan2018,,,
1-2-39-1,1-2-39,dúɡɛ́,short-None,false,expert,Hantgan2018,,,
3-2-39-1,3-2-39,gɔ᷈:,short-None,false,expert,Hantgan2018,,,
4-2-34-1,4-2-34,gɔ᷈:w,short-None,false,expert,Hantgan2018,,,
5-2-33-1,5-2-33,tùmbù,short-None,false,expert,Hantgan2018,,,
18-2-37-1,18-2-37,raɓɓi-ɗi-dde,short-None,false,expert,Hantgan2018,,,
6-2-35-1,6-2-35,gɔ̌yⁿ,short-None,false,expert,Hantgan2018,,,
19-2-28-1,19-2-28,tūɥ̄-gù,short-None,false,expert,Hantgan2018,,,
7-2-39-1,7-2-39,dúŋgú-rù,short-None,false,expert,Hantgan2018,,,
8-2-39-1,8-2-39,dèndú:,short-None,false,expert,Hantgan2018,,,
9-2-39-1,9-2-39,déŋî,short-None,false,expert,Hantgan2018,,,
20-2-37-1,20-2-37,dùŋgùrí-yè,short-None,false,expert,Hantgan2018,,,
10-2-39-1,10-2-39,gɔ̌yⁿ,short-None,false,expert,Hantgan2018,,,
21-2-37-1,21-2-37,dúŋgúrì-yòw,short-None,false,expert,Hantgan2018,,,
22-2-33-1,22-2-33,dúŋgúrí-yá,short-None,false,expert,Hantgan2018,,,
11-2-36-1,11-2-36,gɔ̀ɛ̌:,short-None,false,expert,Hantgan2018,,,
12-2-37-1,12-2-37,déŋí-wè,short-None,false,expert,Hantgan2018,,,
13-2-39-1,13-2-39,dègé,short-None,false,expert,Hantgan2018,,,
14-2-39-1,14-2-39,dùmbú,short-None,false,expert,Hantgan2018,,,
15-2-39-1,15-2-39,tùkěy,short-None,false,expert,Hantgan2018,,,
16-2-39-1,16-2-39,dùmbù,short-None,false,expert,Hantgan2018,,,
17-2-38-1,17-2-38,dùmì-ýⁿ,short-None,false,expert,Hantgan2018,,,
2-2-28-1,2-2-28,yɛ̀lɛ́ⁿ,show-None,false,expert,Hantgan2018,,,
1-2-40-1,1-2-40,tɛ̄rɛ̀,show-None,false,expert,Hantgan2018,,,
3-2-40-1,3-2-40,kɛ́rí,show-None,false,expert,Hantgan2018,,,
4-2-35-1,4-2-35,cɛ́:rí,show-None,false,expert,Hantgan2018,,,
5-2-34-1,5-2-34,tégó-mì,show-None,false,expert,Hantgan2018,,,
18-2-38-1,18-2-38,hollu-de,show-None,false,expert,Hantgan2018,,,
19-2-29-1,19-2-29,à-wājī,show-None,false,expert,Hantgan2018,,,
7-2-40-1,7-2-40,tá:rè,show-None,false,expert,Hantgan2018,,,
8-2-40-1,8-2-40,tɛ́:rɛ́,show-None,false,expert,Hantgan2018,,,
9-2-40-1,9-2-40,kɛ́:rí,show-None,false,expert,Hantgan2018,,,
20-2-38-1,20-2-38,tá:rè,show-None,false,expert,Hantgan2018,,,
10-2-40-1,10-2-40,tó:ró,show-None,false,expert,Hantgan2018,,,
22-2-34-1,22-2-34,bánj-éyndí,show-None,false,expert,Hantgan2018,,,
11-2-37-1,11-2-37,tágá,show-None,false,expert,Hantgan2018,,,
12-2-38-1,12-2-38,tá:ró,show-None,false,expert,Hantgan2018,,,
13-2-40-1,13-2-40,tó:rù,show-None,false,expert,Hantgan2018,,,
14-2-40-1,14-2-40,táárá,show-None,false,expert,Hantgan2018,,,
15-2-40-1,15-2-40,tótú,show-None,false,expert,Hantgan2018,,,
16-2-40-1,16-2-40,dámdɛ́,show-None,false,expert,Hantgan2018,,,
17-2-39-1,17-2-39,tá:rá,show-None,false,expert,Hantgan2018,,,
2-2-29-1,2-2-29,wɔ̀lɔ̀sɔ́,sickleorscythe-None,false,expert,Hantgan2018,,,
1-2-41-1,1-2-41,kúwⁿɔ́,sickleorscythe-None,false,expert,Hantgan2018,,,
3-2-41-1,3-2-41,wɔ̀rsɔ́,sickleorscythe-None,false,expert,Hantgan2018,,,
4-2-36-1,4-2-36,kɔ̀rɔ̀ go᷈y,sickleorscythe-None,false,expert,Hantgan2018,,,
5-2-35-1,5-2-35,kɔ́:mɔ̀,sickleorscythe-None,false,expert,Hantgan2018,,,
18-2-39-1,18-2-39,wawdu,sickleorscythe-None,false,expert,Hantgan2018,,,
6-2-36-1,6-2-36,kɔ̀rɔ̀,sickleorscythe-None,false,expert,Hantgan2018,,,
7-2-41-1,7-2-41,kɔ̀:mɔ́,sickleorscythe-None,false,expert,Hantgan2018,,,
8-2-41-1,8-2-41,kɔ̀mɔ̂:,sickleorscythe-None,false,expert,Hantgan2018,,,
9-2-41-1,9-2-41,gò gòrò-go᷈:,sickleorscythe-None,false,expert,Hantgan2018,,,
20-2-39-1,20-2-39,kɔ̀:mɔ̀,sickleorscythe-None,false,expert,Hantgan2018,,,
10-2-41-1,10-2-41,kɔ̀rɔ̀wǎy,sickleorscythe-None,false,expert,Hantgan2018,,,
22-2-35-1,22-2-35,kó:mà:,sickleorscythe-None,false,expert,Hantgan2018,,,
11-2-38-1,11-2-38,kɔ̀rɔ̀,sickleorscythe-None,false,expert,Hantgan2018,,,
12-2-39-1,12-2-39,kɔ́:mɔ̀,sickleorscythe-None,false,expert,Hantgan2018,,,
13-2-41-1,13-2-41,kɔ̀rɔ́,sickleorscythe-None,false,expert,Hantgan2018,,,
14-2-41-1,14-2-41,kɔ̀ɔ̀mɔ́,sickleorscythe-None,false,expert,Hantgan2018,,,
15-2-41-1,15-2-41,kɔ̀rɔ̀ŋgǎyⁿ,sickleorscythe-None,false,expert,Hantgan2018,,,
16-2-41-1,16-2-41,sá:rⁿà,sickleorscythe-None,false,expert,Hantgan2018,,,
17-2-40-1,17-2-40,kɔ̀rgò-ý,sickleorscythe-None,false,expert,Hantgan2018,,,
2-2-30-1,2-2-30,dɔ̀ⁿ kílí,sing-None,false,expert,Hantgan2018,,,
1-2-42-1,1-2-42,ŋùɥⁿɛ̀-rɛ̀,sing-None,false,expert,Hantgan2018,,,
3-2-42-1,3-2-42,nùmá,sing-None,false,expert,Hantgan2018,,,
4-2-37-1,4-2-37,nùwⁿɔ́,sing-None,false,expert,Hantgan2018,,,
5-2-36-1,5-2-36,núŋɛ̀,sing-None,false,expert,Hantgan2018,,,
18-2-40-1,18-2-40,yimu-de,sing-None,false,expert,Hantgan2018,,,
6-2-37-1,6-2-37,nùŋó,sing-None,false,expert,Hantgan2018,,,
19-2-30-1,19-2-30,sùwo᷆,sing-None,false,expert,Hantgan2018,,,
7-2-42-1,7-2-42,nwɛ́:,sing-None,false,expert,Hantgan2018,,,
8-2-42-1,8-2-42,ŋwǎn,sing-None,false,expert,Hantgan2018,,,
9-2-42-1,9-2-42,nùŋí,sing-None,false,expert,Hantgan2018,,,
20-2-40-1,20-2-40,nɔ̀: nwɛ́:,sing-None,false,expert,Hantgan2018,,,
10-2-42-1,10-2-42,núŋgɔ́,sing-None,false,expert,Hantgan2018,,,
22-2-36-1,22-2-36,dô:n,sing-None,false,expert,Hantgan2018,,,
21-2-38-1,21-2-38,dò:n,sing-None,false,expert,Hantgan2018,,,
11-2-39-1,11-2-39,nùŋú,sing-None,false,expert,Hantgan2018,,,
12-2-40-1,12-2-40,nɔ́:,sing-None,false,expert,Hantgan2018,,,
13-2-42-1,13-2-42,núŋɔ́,sing-None,false,expert,Hantgan2018,,,
14-2-42-1,14-2-42,núyɔ́,sing-None,false,expert,Hantgan2018,,,
15-2-42-1,15-2-42,nùŋú,sing-None,false,expert,Hantgan2018,,,
16-2-42-1,16-2-42,nùŋɔ́,sing-None,false,expert,Hantgan2018,,,
17-2-41-1,17-2-41,nɛ̌:,sing-None,false,expert,Hantgan2018,,,
2-2-31-1,2-2-31,sigi,sit-None,false,expert,Hantgan2018,,,
1-2-43-1,1-2-43,tē-rò,sit-None,false,expert,Hantgan2018,,,
3-2-43-1,3-2-43,éy-yé,sit-None,false,expert,Hantgan2018,,,
4-2-38-1,4-2-38,èw-yê:,sit-None,false,expert,Hantgan2018,,,
5-2-37-1,5-2-37,ʔébè,sit-None,false,expert,Hantgan2018,,,
18-2-41-1,18-2-41,jooɗaa-de,sit-None,false,expert,Hantgan2018,,,
6-2-38-1,6-2-38,dìŋé,sit-None,false,expert,Hantgan2018,,,
19-2-31-1,19-2-31,kpɔ̀,sit-None,false,expert,Hantgan2018,,,
7-2-43-1,7-2-43,kùnjùgà kó:ⁿ kúndá,sit-None,false,expert,Hantgan2018,,,
8-2-43-1,8-2-43,óbí-y,sit-None,false,expert,Hantgan2018,,,
9-2-43-1,9-2-43,éw-yé,sit-None,false,expert,Hantgan2018,,,
20-2-41-1,20-2-41,dá:yⁿì,sit-None,false,expert,Hantgan2018,,,
10-2-43-1,10-2-43,dèn-jé,sit-None,false,expert,Hantgan2018,,,
21-2-39-1,21-2-39,gɔ̀rɔ́,sit-None,false,expert,Hantgan2018,,,
22-2-37-1,22-2-37,gòrò,sit-None,false,expert,Hantgan2018,,,
11-2-40-1,11-2-40,ób-í:,sit-None,false,expert,Hantgan2018,,,
12-2-41-1,12-2-41,ówí-yó,sit-None,false,expert,Hantgan2018,,,
13-2-43-1,13-2-43,dɛ̀ŋ-î:,sit-None,false,expert,Hantgan2018,,,
14-2-43-1,14-2-43,dànní-yɛ́,sit-None,false,expert,Hantgan2018,,,
15-2-43-1,15-2-43,dǐŋ,sit-None,false,expert,Hantgan2018,,,
16-2-43-1,16-2-43,óbí-yó,sit-None,false,expert,Hantgan2018,,,
17-2-42-1,17-2-42,dàyⁿ-ɛ́:,sit-None,false,expert,Hantgan2018,,,
2-2-32-1,2-2-32,wɔ́ɔ́rɔ́,six-None,false,expert,Hantgan2018,,,
1-2-44-1,1-2-44,kéérè,six-None,false,expert,Hantgan2018,,,
3-2-44-1,3-2-44,kúròy,six-None,false,expert,Hantgan2018,,,
4-2-39-1,4-2-39,kúròy,six-None,false,expert,Hantgan2018,,,
5-2-38-1,5-2-38,kúléwⁿ,six-None,false,expert,Hantgan2018,,,
18-2-42-1,18-2-42,jeegon,six-None,false,expert,Hantgan2018,,,
6-2-39-1,6-2-39,kúróy,six-None,false,expert,Hantgan2018,,,
19-2-32-1,19-2-32,tùùmìⁿ,six-None,false,expert,Hantgan2018,,,
7-2-44-1,7-2-44,kúléyⁿ,six-None,false,expert,Hantgan2018,,,
8-2-44-1,8-2-44,kúlèy,six-None,false,expert,Hantgan2018,,,
9-2-44-1,9-2-44,kúrê,six-None,false,expert,Hantgan2018,,,
20-2-42-1,20-2-42,kùlè:nì,six-None,false,expert,Hantgan2018,,,
10-2-44-1,10-2-44,kúró:y,six-None,false,expert,Hantgan2018,,,
21-2-40-1,21-2-40,ʔíddù,six-None,false,expert,Hantgan2018,,,
22-2-38-1,22-2-38,ʔíddû,six-None,false,expert,Hantgan2018,,,
11-2-41-1,11-2-41,kúlé,six-None,false,expert,Hantgan2018,,,
12-2-42-1,12-2-42,kùlèyⁿ,six-None,false,expert,Hantgan2018,,,
13-2-44-1,13-2-44,kúré:,six-None,false,expert,Hantgan2018,,,
14-2-44-1,14-2-44,kúlóy,six-None,false,expert,Hantgan2018,,,
15-2-44-1,15-2-44,kúréy,six-None,false,expert,Hantgan2018,,,
16-2-44-1,16-2-44,kúlé,six-None,false,expert,Hantgan2018,,,
17-2-43-1,17-2-43,kúlòy,six-None,false,expert,Hantgan2018,,,
2-2-33-1,2-2-33,fàlàká,skin-None,false,expert,Hantgan2018,,,
1-2-45-1,1-2-45,kìŋɡɛ̀,skin-None,false,expert,Hantgan2018,,,
3-2-45-1,3-2-45,gùsú,skin-None,false,expert,Hantgan2018,,,
4-2-40-1,4-2-40,gùsú,skin-None,false,expert,Hantgan2018,,,
5-2-39-1,5-2-39,gwí,skin-None,false,expert,Hantgan2018,,,
18-2-43-1,18-2-43,nguru,skin-None,false,expert,Hantgan2018,,,
6-2-40-1,6-2-40,gùjú,skin-None,false,expert,Hantgan2018,,,
19-2-33-1,19-2-33,kòlòⁿ,skin-None,false,expert,Hantgan2018,,,
7-2-45-1,7-2-45,gújù,skin-None,false,expert,Hantgan2018,,,
8-2-45-1,8-2-45,gùju,skin-None,false,expert,Hantgan2018,,,
9-2-45-1,9-2-45,gùsí,skin-None,false,expert,Hantgan2018,,,
20-2-43-1,20-2-43,gùjù,skin-None,false,expert,Hantgan2018,,,
10-2-45-1,10-2-45,gùsú,skin-None,false,expert,Hantgan2018,,,
22-2-39-1,22-2-39,kùrí-yà,skin-None,false,expert,Hantgan2018,,,
21-2-41-1,21-2-41,kùrù,skin-None,false,expert,Hantgan2018,,,
11-2-42-1,11-2-42,gùdùgó,skin-None,false,expert,Hantgan2018,,,
12-2-43-1,12-2-43,gwí:,skin-None,false,expert,Hantgan2018,,,
13-2-45-1,13-2-45,gùjú,skin-None,false,expert,Hantgan2018,,,
14-2-45-1,14-2-45,gùdú,skin-None,false,expert,Hantgan2018,,,
15-2-45-1,15-2-45,gùsú,skin-None,false,expert,Hantgan2018,,,
16-2-45-1,16-2-45,gùzù,skin-None,false,expert,Hantgan2018,,,
17-2-44-1,17-2-44,gùjú,skin-None,false,expert,Hantgan2018,,,
2-2-34-1,2-2-34,sankolo,sky-None,false,expert,Hantgan2018,,,
1-2-46-1,1-2-46,ŋàrān̄ dòŋɡò,sky-None,false,expert,Hantgan2018,,,
3-2-46-1,3-2-46,yàrí:,sky-None,false,expert,Hantgan2018,,,
4-2-41-1,4-2-41,yàrǐ:,sky-None,false,expert,Hantgan2018,,,
5-2-40-1,5-2-40,ʔáŋkóŋgò,sky-None,false,expert,Hantgan2018,,,
18-2-44-1,18-2-44,kammu,sky-None,false,expert,Hantgan2018,,,
6-2-41-1,6-2-41,yàrù-máná,sky-None,false,expert,Hantgan2018,,,
19-2-34-1,19-2-34,yògōbà,sky-None,false,expert,Hantgan2018,,,
7-2-46-1,7-2-46,àmànà kó:ló,sky-None,false,expert,Hantgan2018,,,
8-2-46-1,8-2-46,àjǎn,sky-None,false,expert,Hantgan2018,,,
9-2-46-1,9-2-46,yàrí,sky-None,false,expert,Hantgan2018,,,
20-2-44-1,20-2-44,àmànà kó:lò,sky-None,false,expert,Hantgan2018,,,
10-2-46-1,10-2-46,yàr-kú:,sky-None,false,expert,Hantgan2018,,,
22-2-40-1,22-2-40,bé:né,sky-None,false,expert,Hantgan2018,,,
11-2-43-1,11-2-43,óngó,sky-None,false,expert,Hantgan2018,,,
12-2-44-1,12-2-44,á: dàná,sky-None,false,expert,Hantgan2018,,,
13-2-46-1,13-2-46,àrà kárá,sky-None,false,expert,Hantgan2018,,,
14-2-46-1,14-2-46,àlà kàlá,sky-None,false,expert,Hantgan2018,,,
15-2-46-1,15-2-46,àl kǔmnɔ̀,sky-None,false,expert,Hantgan2018,,,
16-2-46-1,16-2-46,àzà gàlà,sky-None,false,expert,Hantgan2018,,,
17-2-45-1,17-2-45,àl gálá,sky-None,false,expert,Hantgan2018,,,
2-2-35-1,2-2-35,kòmê,slave-None,false,expert,Hantgan2018,,,
1-2-47-1,1-2-47,kɔ̀mɛ̀,slave-None,false,expert,Hantgan2018,,,
3-2-47-1,3-2-47,gùndǎ-m,slave-None,false,expert,Hantgan2018,,,
4-2-42-1,4-2-42,gùlɔ̌-m,slave-None,false,expert,Hantgan2018,,,
5-2-41-1,5-2-41,kɔ́mbɛ̀,slave-None,false,expert,Hantgan2018,,,
18-2-45-1,18-2-45,maccu-ɗo,slave-None,false,expert,Hantgan2018,,,
6-2-42-1,6-2-42,gùnón,slave-None,false,expert,Hantgan2018,,,
19-2-35-1,19-2-35,kɔ̀ɲɔ́ⁿ,slave-None,false,expert,Hantgan2018,,,
7-2-47-1,7-2-47,gúndà,slave-None,false,expert,Hantgan2018,,,
8-2-47-1,8-2-47,gùndɛ́,slave-None,false,expert,Hantgan2018,,,
9-2-47-1,9-2-47,gùndá,slave-None,false,expert,Hantgan2018,,,
20-2-45-1,20-2-45,gùndà,slave-None,false,expert,Hantgan2018,,,
10-2-47-1,10-2-47,gùlɔ̌n,slave-None,false,expert,Hantgan2018,,,
21-2-42-1,21-2-42,kɔ̀wⁿɔ́:,slave-None,false,expert,Hantgan2018,,,
22-2-41-1,22-2-41,tàmò,slave-None,false,expert,Hantgan2018,,,
11-2-44-1,11-2-44,gùndɔ́,slave-None,false,expert,Hantgan2018,,,
12-2-45-1,12-2-45,kɔ́mɛ́,slave-None,false,expert,Hantgan2018,,,
13-2-47-1,13-2-47,gùnɔ́,slave-None,false,expert,Hantgan2018,,,
14-2-47-1,14-2-47,gùnnɔ̀-nɔ́,slave-None,false,expert,Hantgan2018,,,
15-2-47-1,15-2-47,gùnɔ́,slave-None,false,expert,Hantgan2018,,,
16-2-47-1,16-2-47,gùnò,slave-None,false,expert,Hantgan2018,,,
17-2-46-1,17-2-46,gùnɔ̀-nɛ́,slave-None,false,expert,Hantgan2018,,,
2-2-36-1,2-2-36,sùnɔ́gɔ́,sleep-None,false,expert,Hantgan2018,,,
1-2-48-1,1-2-48,ɲāmbà,sleep-None,false,expert,Hantgan2018,,,
3-2-48-1,3-2-48,níyⁿɛ́,sleep-None,false,expert,Hantgan2018,,,
4-2-43-1,4-2-43,ní:yⁿí,sleep-None,false,expert,Hantgan2018,,,
18-2-46-1,18-2-46,ɗaanaa-de,sleep-None,false,expert,Hantgan2018,,,
6-2-43-1,6-2-43,ní:,sleep-None,false,expert,Hantgan2018,,,
19-2-36-1,19-2-36,kùmù,sleep-None,false,expert,Hantgan2018,,,
7-2-48-1,7-2-48,nó:yè,sleep-None,false,expert,Hantgan2018,,,
8-2-48-1,8-2-48,nóy,sleep-None,false,expert,Hantgan2018,,,
9-2-48-1,9-2-48,níyⁿɛ́,sleep-None,false,expert,Hantgan2018,,,
20-2-46-1,20-2-46,nòè-rè,sleep-None,false,expert,Hantgan2018,,,
10-2-48-1,10-2-48,níyⁿé,sleep-None,false,expert,Hantgan2018,,,
21-2-43-1,21-2-43,kán,sleep-None,false,expert,Hantgan2018,,,
11-2-45-1,11-2-45,ní:,sleep-None,false,expert,Hantgan2018,,,
12-2-46-1,12-2-46,nóyó,sleep-None,false,expert,Hantgan2018,,,
13-2-48-1,13-2-48,nɔ́wⁿ-ì:,sleep-None,false,expert,Hantgan2018,,,
14-2-48-1,14-2-48,yéyí-yé,sleep-None,false,expert,Hantgan2018,,,
15-2-48-1,15-2-48,léy,sleep-None,false,expert,Hantgan2018,,,
16-2-48-1,16-2-48,nìyⁿé,sleep-None,false,expert,Hantgan2018,,,
17-2-47-1,17-2-47,yé:,sleep-None,false,expert,Hantgan2018,,,
1-2-49-1,1-2-49,ɡɛ̄rɛ̀,slip-None,false,expert,Hantgan2018,,,
3-2-49-1,3-2-49,sásíyí,slip-None,false,expert,Hantgan2018,,,
4-2-44-1,4-2-44,sásírí,slip-None,false,expert,Hantgan2018,,,
5-2-42-1,5-2-42,tá:rè dúgè,slip-None,false,expert,Hantgan2018,,,
18-2-47-1,18-2-47,yortu-de,slip-None,false,expert,Hantgan2018,,,
6-2-44-1,6-2-44,sá:já,slip-None,false,expert,Hantgan2018,,,
7-2-49-1,7-2-49,sá:njè,slip-None,false,expert,Hantgan2018,,,
8-2-49-1,8-2-49,sájí,slip-None,false,expert,Hantgan2018,,,
9-2-49-1,9-2-49,tásá,slip-None,false,expert,Hantgan2018,,,
20-2-47-1,20-2-47,sánjá-lè,slip-None,false,expert,Hantgan2018,,,
10-2-49-1,10-2-49,sásá-rá,slip-None,false,expert,Hantgan2018,,,
21-2-44-1,21-2-44,tàrsì,slip-None,false,expert,Hantgan2018,,,
