# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
2008	Bambara	ɲɛ́	ɲ ɛ ⁵	eye	oeil, vue, regard	EYE
2009	Bangime	sībɛ̀	s i ³ b ɛ ¹	eye(s)	œil, yeux	EYE
2010	Bankan_Tey	gìré	ɡ i ¹ r e ⁵	eye	œil	EYE
2011	Ben_Tey	jìré	dʒ i ¹ r e ⁵	eye	œil	EYE
2012	Bunoge	gíré sè	ɡ i ⁵ r e ⁵ _ s e ¹	eye	œil	EYE
2014	Fulfulde	yite-re	j i t e + r e	eye(s)	œil, yeux	EYE
2015	Jamsay	jìré	dʒ i ¹ r e ⁵	eye	œil	EYE
2016	Jenaama	ɲɔ̄gɔ̄ lɛ̄wⁿ	ɲ ɔ ³ ɡ ɔ ³ _ l ɛ ³ w̃ ∼	eye(s)	œil, yeux	EYE
2017	Mombo	gírè	ɡ i ⁵ r e ¹	eye	œil	EYE
2018	Najamba	gìré	ɡ i ¹ r e ⁵	eye	œil	EYE
2019	Nanga	gìré	ɡ i ¹ r e ⁵	eye	œil	EYE
2020	Penange	gìrè	ɡ i ¹ r e ¹	eye	œil	EYE
2021	Perge_Tegu	gìré	ɡ i ¹ r e ⁵	eye	œil	EYE
2022	Songhai_Senni	mò:	m oː ¹	eye, pair of eyes	oeil, yeux (d’une	EYE
2023	Songhai_Kiini	mɔ̀:	m ɔː ¹	eye	œil	EYE
2025	Tebul_Ure	gìré	ɡ i ¹ r e ⁵	eye	œil	EYE
2026	Tiranige_Diga	jíró	dʒ i ⁵ r o ⁵	eye	œil	EYE
2027	Togo_Kan	gìré	ɡ i ¹ r e ⁵	eye	œil	EYE
2028	Tommo_So	gìré	ɡ i ¹ r e ⁵	eye	œil	EYE
2029	Toro_Tegu	jìró	dʒ i ¹ r o ⁵	eye	œil	EYE
2030	Yanda_Dom	gìdí yè	ɡ i ¹ d i ⁵ _ j e ¹	eye	œil	EYE
2031	Yorno_So	gìrì ý	ɡ i ¹ r i ¹ _ j ⁵	eye	œil	EYE
#
2157	Bambara	túlú	t u ⁵ l u ⁵	animal fat (in meat)	huile, graisse, corps gras	FAT (ORGANIC SUBSTANCE)
2158	Bangime	ɲùwⁿɛ̀	ɲ u ¹ w̃ ∼ ɛ ¹	fat (n)	graisse	FAT (ORGANIC SUBSTANCE)
2159	Bankan_Tey	sî:ⁿ	s ĩː ⁵¹ ∼	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2160	Ben_Tey	sî:ⁿ	s ĩː ⁵¹ ∼	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2161	Bunoge	sìwò	s i ¹ w o ¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2163	Fulfulde	ɓelle-re	ɓ e l l e + r e	fat (n)	graisse	FAT (ORGANIC SUBSTANCE)
2164	Jamsay	sê:	s eː ⁵¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2165	Jenaama	tīyɛ̄	t i ³ j ɛ ³	fat (n)	graisse	FAT (ORGANIC SUBSTANCE)
2166	Mombo	síwó	s i ⁵ w o ⁵	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2167	Najamba	sî:-ŋgò	s iː ⁵¹ + ŋ ɡ o ¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2168	Nanga	síyⁿɛ̂	s i ⁵ j ∼ ɛ ¹⁵	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2169	Penange	nù:	n uː ¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2170	Perge_Tegu	šíyè	ʃ i ⁵ j e ¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2171	Songhai_Kiini	má:ní	m aː ⁵ n i ⁵	(animal) fat	graisse (d’animal)	FAT (ORGANIC SUBSTANCE)
2172	Songhai_Senni	má:nó	m aː ⁵ n o ⁵	(meat) fat	graisse (de viande)	FAT (ORGANIC SUBSTANCE)
2173	Tebul_Ure	sé:	s eː ⁵	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2174	Tiranige_Diga	sìyò	s i ¹ j o ¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2175	Togo_Kan	nɔ̀wⁿɔ̀ síwé	n ɔ ¹ w̃ ∼ ɔ ¹ _ s i ⁵ w e ⁵	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2176	Tommo_So	nàmà síyé	n a ¹ m a ¹ _ s i ⁵ j e ⁵	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2177	Toro_Tegu	síwó	s i ⁵ w o ⁵	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2178	Yanda_Dom	sɔ́ŋɔ̀	s ɔ ⁵ ŋ ɔ ¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
2179	Yorno_So	sî:	s iː ⁵¹	animal fat (in meat)	graisse d'animal (dans la viande)	FAT (ORGANIC SUBSTANCE)
#
2304	Bangime	bírɛ́	b i ⁵ r ɛ ⁵	fire	feu	FIRE
2305	Bankan_Tey	góô	ɡ oː ⁵¹	fire	feu	FIRE
2306	Ben_Tey	go᷈:	ɡ oː ¹⁵¹ ∼	fire	feu	FIRE
2307	Bunoge	génì	ɡ e ⁵ n i ¹	fire	feu	FIRE
2309	Fulfulde	yiite	j i i t e	fire	feu	FIRE
2310	Jamsay	núwⁿó	n u ⁵ w̃ ∼ o ⁵	fire	feu	FIRE
2311	Jenaama	tɔ̄	t ɔ ³	fire	feu	FIRE
2312	Mombo	génì	ɡ e ⁵ n i ¹	fire	feu	FIRE
2313	Najamba	gólò	ɡ o ⁵ l o ¹	fire	feu	FIRE
2314	Nanga	góô	ɡ o ⁵ o ⁵¹	fire	feu	FIRE
2315	Penange	gènì	ɡ e ¹ n i ¹	fire	feu	FIRE
2316	Perge_Tegu	núwⁿó	n u ⁵ w̃ ∼ o ⁵	fire	feu	FIRE
2317	Songhai_Senni	nù:nò	n uː ¹ n o ¹	fire	feu	FIRE
2318	Songhai_Kiini	nùnà	n u ¹ n a ¹	fire	feu	FIRE
2320	Tebul_Ure	gǒ:	ɡ oː ¹⁵	fire	feu	FIRE
2321	Tiranige_Diga	jíyé	dʒ i ⁵ j e ⁵	fire	feu	FIRE
2322	Togo_Kan	ɲɛ́:	ɲ ɛː ⁵	fire	feu	FIRE
2323	Tommo_So	ɲǎm	ɲ a ¹⁵ m	fire	feu	FIRE
2324	Toro_Tegu	núwⁿɔ́	n u ⁵ w̃ ∼ ɔ ⁵	fire	feu	FIRE
2325	Yanda_Dom	gòlò	ɡ o ¹ l o ¹	fire	feu	FIRE
2326	Yorno_So	yǎm	j a ¹⁵ m	fire	feu	FIRE
#
2358	Bangime	ɥìyɛ̄ŋ̄ kò ŋáwⁿ	ɥ i ¹ j ɛ ³ ŋ ³ _ k o ¹ _ ŋ a ⁵ w̃ ∼	fish	poisson	FISH
2359	Bankan_Tey	ísì-m	i ⁵ s i ¹ + m	fish (any)	poisson	FISH
2360	Ben_Tey	ísì-m	i ⁵ s i ¹ + m	fish (any)	poisson	FISH
2361	Bunoge	kɔ̀gùlɛ̀	k ɔ ¹ ɡ u ¹ l ɛ ¹	fish (any)	poisson	FISH
2363	Fulfulde	liingu	l i i n ɡ u	fish	poisson	FISH
2365	Jamsay	í:jú	iː ⁵ dʒ u ⁵	fish (any)	poisson	FISH
2366	Jenaama	yɔ̄gɔ̄	j ɔ ³ ɡ ɔ ³	fish	poisson	FISH
2367	Mombo	kɔ́gúlɛ́	k ɔ ⁵ ɡ u ⁵ l ɛ ⁵	fish (any)	poisson	FISH
2368	Najamba	íjì	i ⁵ dʒ i ¹	fish (any)	poisson	FISH
2369	Nanga	ísî	i ⁵ s i ⁵¹	fish (any)	poisson	FISH
2370	Penange	kɔ́gúlɛ́	k ɔ ⁵ ɡ u ⁵ l ɛ ⁵	fish (any)	poisson	FISH
2371	Perge_Tegu	í:sú	iː ⁵ s u ⁵	fish (any)	poisson	FISH
2372	Songhai_Kiini	dè:sì	d eː ¹ s i ¹	(any) fish	poisson	FISH
2373	Songhai_Senni	ʔísà:	ʔ i ⁵ s aː ¹	fish	poisson	FISH
2375	Tebul_Ure	ídè	i ⁵ d e ¹	fish (any)	poisson	FISH
2376	Tiranige_Diga	ì:	iː ¹	fish (any)	poisson	FISH
2377	Togo_Kan	kɔ́gɔ́rɔ́	k ɔ ⁵ ɡ ɔ ⁵ r ɔ ⁵	fish (any)	poisson	FISH
2378	Toro_Tegu	ní nàwⁿà	n i ⁵ _ n a ¹ w̃ ∼ a ¹	fish (any)	poisson	FISH
2379	Yanda_Dom	ízù	i ⁵ z u ¹	fish (any)	poisson	FISH
2380	Yorno_So	íjì	i ⁵ dʒ i ¹	fish (any)	poisson	FISH
#
2385	Bambara	dúúrú	d uː ⁵ r u ⁵	five	cinq	FIVE
2386	Bangime	núndī	n u ⁵ n d i ³	five	cinq	FIVE
2387	Bankan_Tey	nùmmǔyⁿ	n u ¹ m m u ¹⁵ j ∼	five	cinq	FIVE
2388	Ben_Tey	nùmǔyⁿ	n u ¹ m u ¹⁵ j ∼	five	cinq	FIVE
2389	Bunoge	nɔ́:mɔ̀	n ɔː m ɔ ¹	five	cinq	FIVE
2390	Fulfulde	joyi	dʒ o j i	five	cinq	FIVE
2392	Jamsay	nǔ:yⁿ	n uː ¹⁵ j ∼	five	cinq	FIVE
2393	Jenaama	kɔ̀ɔ̀gɔ̀wⁿ	k ɔː ¹ ɡ ɔ ¹ w̃ ∼	five	cinq	FIVE
2394	Mombo	nú:mò	n uː ⁵ m o ¹	five	cinq	FIVE
2395	Najamba	nùmî:	n u ¹ m iː ⁵¹	five	cinq	FIVE
2396	Nanga	nìmǐ:	n i ¹ m iː ¹⁵	five	cinq	FIVE
2397	Penange	nɔ̀:m	n ɔː ¹ m	five	cinq	FIVE
2398	Perge_Tegu	nùmǐ:	n u ¹ m iː ¹⁵	five	cinq	FIVE
2399	Songhai_Senni	gú:	ɡ uː ⁵	five	cinq	FIVE
2400	Songhai_Kiini	gú:	ɡ uː ⁵	five	cinq	FIVE
2401	Tebul_Ure	nǔm	n u ¹⁵ m	five	cinq	FIVE
2402	Tiranige_Diga	nú:	n uː ⁵	five	cinq	FIVE
2403	Togo_Kan	núnɛ́:	n u ⁵ n ɛː ⁵	five	cinq	FIVE
2404	Tommo_So	ǹnɔ́	n ¹ n ɔ ⁵	five	cinq	FIVE
2405	Toro_Tegu	nǔ:y	n uː ¹⁵ j	five	cinq	FIVE
2406	Yanda_Dom	nûm	n u ⁵¹ m	five	cinq	FIVE
2407	Yorno_So	nùmɔ́rⁿɔ́	n u ¹ m ɔ ⁵ r̃ ∼ ɔ ⁵	five	cinq	FIVE
#
2412	Bangime	twīìⁿ	t w ĩː ³¹ ∼	flower	fleur	FLOWER
2413	Bankan_Tey	pùrⁿó	p u ¹ r̃ ∼ o ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2414	Ben_Tey	pùrⁿǔy	p u ¹ r̃ ∼ u ¹⁵ j	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2415	Bunoge	púlò	p u ⁵ l o ¹	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2417	Fulfulde	piindi	p i i n d i	flower	fleur	FLOWER
2418	Jamsay	pùrⁿó	p u ¹ r̃ ∼ o ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2419	Jenaama	pùgè	p u ¹ ɡ e ¹	flower	fleur	FLOWER
2420	Mombo	púlú	p u ⁵ l u ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2421	Najamba	pùnɛ̌-ngó	p u ¹ n ɛ ¹⁵ + n ɡ o ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2422	Nanga	pùrⁿó	p u ¹ r̃ ∼ o ⁵	flower	fleur	FLOWER
2423	Penange	púló	p u ⁵ l o ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2424	Perge_Tegu	pùrⁿó	p u ¹ r̃ ∼ o ⁵	flower	fleur	FLOWER
2425	Songhai_Senni	bùgà	b u ¹ ɡ a ¹	blossom, bloom	fleur	FLOWER
2427	Tebul_Ure	pùrⁿó	p u ¹ r̃ ∼ o ⁵	flower	fleur	FLOWER
2428	Tiranige_Diga	pùnì	p u ¹ n i ¹	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2429	Togo_Kan	pìyé	p i ¹ j e ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2430	Tommo_So	púyó	p u ⁵ j o ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2431	Toro_Tegu	pùró	p u ¹ r o ⁵	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2432	Yanda_Dom	pùn	p u ¹ n	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
2433	Songhai_Kiini	púyó	p u ⁵ j o ⁵	flower	fleur	FLOWER
2434	Yorno_So	pǔy	p u ¹⁵ j	flower (of tree or herb)	fleur (d'arbre ou de plante herbacée)	FLOWER
#
2438	Bambara	bíléⁿ	b i ⁵ l ẽ ⁵ ∼	fly (n)	mouche	FLY (INSECT)
2439	Bangime	yúrí	j u ⁵ r i ⁵	common fly (insect)	mouche	FLY (INSECT)
2440	Bankan_Tey	jè jêⁿ-m	dʒ e ¹ _ dʒ e ⁵¹ ∼ + m	common fly (insect)	mouche	FLY (INSECT)
2441	Ben_Tey	gì gɛ᷈:ⁿ-m	ɡ i ¹ _ ɡ ɛ̃ː ¹⁵¹ + m	common fly (insect)	mouche	FLY (INSECT)
2442	Bunoge	ɲóŋó-nì	ɲ o ⁵ ŋ o ⁵ + n i ¹	common fly (insect)	mouche	FLY (INSECT)
2444	Fulfulde	mbuubu	m b u u b u	fly (n)	mouche	FLY (INSECT)
2446	Jamsay	ɲù: jɛ̂-m	ɲ uː ¹ _ dʒ ɛ ¹⁵ + m	common fly (insect)	mouche	FLY (INSECT)
2447	Jenaama	sūⁿ	s ũ ∼ ³	fly (n)	mouche	FLY (INSECT)
2448	Mombo	gɛ́:nɛ́	ɡ ɛː ⁵ n ɛ ⁵	common fly (insect)	mouche	FLY (INSECT)
2449	Najamba	gɔ́ŋɛ́	ɡ ɔ ⁵ ŋ ɛ ⁵	common fly (insect)	mouche	FLY (INSECT)
2450	Nanga	jí:yⁿɛ̀	dʒ iː ⁵ j ∼ ɛ ¹	common fly (insect)	mouche	FLY (INSECT)
2451	Penange	gì:nà	ɡ iː ¹ n a ¹	common fly (insect)	mouche	FLY (INSECT)
2452	Perge_Tegu	yò yǒŋ	j o ¹ _ j o ¹⁵ ŋ	common fly (insect)	mouche	FLY (INSECT)
2453	Songhai_Kiini	hámní	h a ⁵ m n i ⁵	common fly (insect)	mouche	FLY (INSECT)
2454	Songhai_Senni	hámnó	h a ⁵ m n o ⁵	fly (insect), (any) flying insect	mouche, (tout) insecte volant	FLY (INSECT)
2456	Tebul_Ure	gèné	ɡ e ¹ n e ⁵	common fly (insect)	mouche	FLY (INSECT)
2457	Tiranige_Diga	jà:ní	dʒ aː ¹ n i ⁵	common fly (insect)	mouche	FLY (INSECT)
2458	Togo_Kan	ɲù: dúgɔ́	ɲ uː ¹ _ d u ⁵ ɡ ɔ ⁵	common fly (insect)	mouche	FLY (INSECT)
2459	Toro_Tegu	yⁿɔ̀ŋgɛ̌yⁿ	j ∼ ɔ ¹ ŋ ɡ ɛ ¹⁵ j ∼	common fly (insect)	mouche	FLY (INSECT)
2460	Yanda_Dom	jěn	dʒ e ¹⁵ n	common fly (insect)	mouche	FLY (INSECT)
2461	Yorno_So	ɲíŋgélé	ɲ i ⁵ ŋ ɡ e ⁵ l e ⁵	common fly (insect)	mouche	FLY (INSECT)
#
2560	Bangime	bùyɛ̀	b u ¹ j ɛ ¹	foot, leg	pied, jambe	FOOT OR LEG
2561	Bankan_Tey	ǹdɔ̀sɔ̂:	n ¹ d ɔ ¹ s ɔː ⁵¹	foot	pied	FOOT OR LEG
2562	Ben_Tey	lɔ̀sɔ̂:	l ɔ ¹ s ɔː ⁵¹	foot	pied	FOOT OR LEG
2563	Bunoge	sè	s e ¹	foot	pied	FOOT OR LEG
2565	Fulfulde	koyn-gal	k o j n + ɡ a l	foot, leg	pied, jambe	FOOT OR LEG
2567	Jamsay	kɔ́:	k ɔː	foot	pied	FOOT OR LEG
2568	Jenaama	tàbà	t a ¹ b a ¹	foot, leg	pied, jambe	FOOT OR LEG
2569	Mombo	sí:	s iː ⁵	foot	pied	FOOT OR LEG
2570	Najamba	nà:-gó	n aː ¹ + ɡ o ⁵	foot	pied	FOOT OR LEG
2571	Nanga	lɔ̀sɔ̂	l ɔ ¹ s ɔ ⁵¹	foot	pied	FOOT OR LEG
2572	Penange	sígé	s i ⁵ ɡ e ⁵	foot	pied	FOOT OR LEG
2573	Perge_Tegu	kúwɔ́	k u ⁵ w ɔ ⁵	foot	pied	FOOT OR LEG
2574	Songhai_Senni	cè:	tʃ eː ¹	foot, leg	pied, jambe - poss (inal):	FOOT OR LEG
2575	Songhai_Kiini	kɛ̀:	k ɛː ¹	foot	pied	FOOT OR LEG
2576	Tebul_Ure	lǎ:	l aː ¹⁵	foot	pied	FOOT OR LEG
2577	Tiranige_Diga	tònjè	t o ¹ n dʒ e ¹	foot	pied	FOOT OR LEG
2578	Togo_Kan	kúwɔ́	k u ⁵ w ɔ ⁵	foot	pied	FOOT OR LEG
2579	Tommo_So	ánú	a ⁵ n u ⁵	foot	pied	FOOT OR LEG
2580	Toro_Tegu	kúwɔ́	k u ⁵ w ɔ ⁵	foot	pied	FOOT OR LEG
2581	Yanda_Dom	nà:	n aː ¹	foot	pied	FOOT OR LEG
2582	Yorno_So	kúbɔ́	k u ⁵ b ɔ ⁵	foot	pied	FOOT OR LEG
#
2587	Bambara	fɔ́ⁿkúⁿ	f ɔ̃ ⁵ ∼ k ũ ⁵ ∼	forehead	front	FOREHEAD
2588	Bangime	tèɡò	t e ¹ ɡ o ¹	forehead	front	FOREHEAD
2589	Bankan_Tey	dìmbê-y	d i ¹ m b e ⁵¹ + j	forehead	front	FOREHEAD
2590	Ben_Tey	dìmbê:	d i ¹ m b eː ⁵¹	forehead	front	FOREHEAD
2591	Bunoge	géndè	ɡ e ⁵ n d e ¹	forehead	front	FOREHEAD
2593	Fulfulde	tiinde	t i i n d e	forehead	front	FOREHEAD
2595	Jamsay	dìmé	d i ¹ m e ⁵	forehead	front	FOREHEAD
2596	Jenaama	tègèn cíⁿ	t e ¹ ɡ e ¹ n _ tʃ ĩ ⁵ ∼	forehead	front	FOREHEAD
2597	Mombo	gíndó	ɡ i ⁵ n d o ⁵	forehead	front	FOREHEAD
2598	Najamba	géndè-ŋgè	ɡ e ⁵ n d e ¹ + ŋ ɡ e ¹	forehead	front	FOREHEAD
2599	Nanga	gímbè	ɡ i ⁵ m b e ¹	forehead	front	FOREHEAD
2600	Penange	géndó	ɡ e ⁵ n d o ⁵	forehead	front	FOREHEAD
2601	Perge_Tegu	dìmbé	d i ¹ m b e ⁵	forehead	front	FOREHEAD
2602	Songhai_Senni	jìnè	dʒ i ¹ n e ¹	forehead	front	FOREHEAD
2603	Songhai_Kiini	tí:ndè	t iː ⁵ n d e ¹	forehead	front	FOREHEAD
2605	Tebul_Ure	dìmbé	d i ¹ m b e ⁵	forehead	front	FOREHEAD
2606	Tiranige_Diga	pɛ́mbɔ́	p ɛ ⁵ m b ɔ ⁵	forehead	front	FOREHEAD
2607	Togo_Kan	dìmé	d i ¹ m e ⁵	forehead	front	FOREHEAD
2608	Tommo_So	dìmmú	d i ¹ m m u ⁵	forehead	front	FOREHEAD
2609	Toro_Tegu	dìmó	d i ¹ m o ⁵	forehead	front	FOREHEAD
2610	Yanda_Dom	dìmè	d i ¹ m e ¹	forehead	front	FOREHEAD
2611	Yorno_So	dìmɛ́	d i ¹ m ɛ ⁵	forehead	front	FOREHEAD
#
2691	Bambara	bádḛ́má	b a ⁵ d e ∼ ³ m a ⁵	friend	ami	FRIEND
2692	Bangime	pààⁿ	p ãː ¹ ∼	friend	ami	FRIEND
2693	Bankan_Tey	sìyⁿɛ̌-m	s i ¹ j ∼ ɛ ¹⁵ + m	friend (casual)	ami	FRIEND
2694	Ben_Tey	tìyǎ-m	t i ¹ j a ¹⁵ + m	friend (casual)	ami	FRIEND
2695	Bunoge	nólò	n o ⁵ l o ¹	friend (of same sex)	ami	FRIEND
2697	Fulfulde	giɗo	ɡ i ɗ o	friend	ami	FRIEND
2698	Jamsay	tɛ̌:ⁿ	t ɛ̃ː ¹⁵ ∼	friend (casual)	ami	FRIEND
2699	Jenaama	kànà	k a ¹ n a ¹	friend	ami	FRIEND
2700	Mombo	nóló	n o ⁵ l o ⁵	friend (casual)	ami	FRIEND
2701	Najamba	nàlè-jû:	n a ¹ l e ¹ + dʒ uː ⁵¹	friend (casual)	ami	FRIEND
2702	Nanga	tìyá	t i ¹ j a ⁵	friend (casual)	ami	FRIEND
2703	Penange	nòlò	n o ¹ l o ¹	friend (of same sex)	ami	FRIEND
2704	Songhai_Senni	bà:kò	b aː ¹ k o ¹	friend	ami	FRIEND
2705	Songhai_Kiini	sǎŋkà	s a ¹⁵ ŋ k a ¹	friend, companion	ami, camarade	FRIEND
2706	Tebul_Ure	àngé	a ¹ n ɡ e ⁵	friend (of same sex)	ami	FRIEND
2707	Tiranige_Diga	wàyè	w a ¹ j e ¹	friend (casual)	ami	FRIEND
2708	Togo_Kan	ìⁿtá:ⁿ	ĩ ¹ ∼ t ãː ⁵ ∼	(man's) friend (male)	ami	FRIEND
2709	Tommo_So	ḿbɔ́	m ⁵ b ɔ ⁵	friend (casual)	ami	FRIEND
2710	Toro_Tegu	gǎw	ɡ a ¹⁵ w	(man's) friend (male)	ami	FRIEND
2711	Yanda_Dom	làlùŋ	l a ¹ l u ¹ ŋ	friend (casual)	ami	FRIEND
2712	Yorno_So	ángé	a ⁵ n ɡ e ⁵	(man's) friend (male)	ami	FRIEND
#
2718	Bambara	fá	f a ⁵	full (container)	plein de	FULL
2719	Bangime	dámbā	d a ⁵ m b a ³	full	plein	FULL
2720	Bankan_Tey	bá	b a ⁵	full	plein	FULL
2721	Ben_Tey	bǎ	b a ¹⁵	(container) be full	plein	FULL
2722	Bunoge	yé: bò	j eː ⁵ _ b o ¹	(container) be full	plein	FULL
2724	Fulfulde	haaru-de	h a a r u + d e	full	plein	FULL
2726	Jamsay	jǒ:	dʒ oː ¹⁵	full	plein	FULL
2727	Jenaama	pān-nā	p a ³ n + n a ³	full	plein	FULL
2728	Mombo	jwé:	dʒ w eː ⁵	(container) be full	plein	FULL
2729	Najamba	jǒy	dʒ o ¹⁵ j	(container) be full	plein	FULL
2730	Nanga	bá:	b aː ⁵	full	plein	FULL
2731	Penange	jwè:	dʒ w eː ¹	full (container)	plein	FULL
2732	Perge_Tegu	jó:	dʒ oː ⁵	full	plein	FULL
2733	Songhai_Kiini	tɔ́:	t ɔː	full	plein	FULL
2735	Tebul_Ure	bá	b a ⁵	full	plein	FULL
2736	Tiranige_Diga	ywé:-sá	j w eː ⁵ + s a ⁵	full (container)	plein	FULL
2737	Togo_Kan	jǒ:	dʒ oː ¹⁵	(container) be full	plein	FULL
2738	Tommo_So	jòó	dʒ oː ¹⁵	(container) be full	plein	FULL
2739	Toro_Tegu	zú	z u ⁵	(container) be full	plein	FULL
2740	Yanda_Dom	bǎ:	b aː ¹⁵	full	plein	FULL
2741	Yorno_So	jó:	dʒ oː ⁵	full (container)	plein	FULL
#
2770	Bambara	dí	d i ⁵	give	donner	GIVE
2771	Bangime	nāẁⁿ	n a ³ w̃ ¹ ∼	give	donner	GIVE
2772	Bankan_Tey	ní	n i ⁵	give	donner	GIVE
2773	Ben_Tey	ní	n i ⁵	give	donner	GIVE
2774	Bunoge	tábè	t a ⁵ b e ¹	give	donner	GIVE
2776	Fulfulde	hokku-de	h o k k u + d e	give	donner	GIVE
2777	Jamsay	ó:	oː ⁵	give	donner	GIVE
2778	Jenaama	dō	d o ³	give	donner	GIVE
2779	Mombo	ńdɛ́	n ⁵ d ɛ ⁵	give	donner	GIVE
2780	Najamba	ǹdɛ́	n ¹ d ɛ ⁵	give	donner	GIVE
2781	Nanga	ńdí	n ⁵ d i ⁵	give	donner	GIVE
2782	Penange	tábé	t a ⁵ b e ⁵	give	donner	GIVE
2783	Perge_Tegu	ó:	oː ⁵	give	donner	GIVE
2784	Songhai_Kiini	nɔ́:	n ɔː	give	donner	GIVE
2785	Songhai_Senni	nó:	n oː ⁵	provide (sth, with sth), give (sth, to sb)	fournir (qqn, avec qqch), donner (qqch, à qqn)	GIVE
2787	Tebul_Ure	ńdì	n ⁵ d i ¹	give	donner	GIVE
2788	Tiranige_Diga	ndó	n d o ⁵	give	donner	GIVE
2789	Togo_Kan	ó	o ⁵	give	donner	GIVE
2790	Tommo_So	óbó	o ⁵ b o ⁵	give	donner	GIVE
2791	Toro_Tegu	ów	o ⁵ w	give	donner	GIVE
2792	Yanda_Dom	ńdɛ́	n ⁵ d ɛ ⁵	give	donner	GIVE
2793	Yorno_So	óbó	o ⁵ b o ⁵	give	donner	GIVE
#
2799	Bangime	kūrà	k u ³ r a ¹	give birth; (plant) bear (fruit)	accoucher; (plante) donner (fruit)	GIVE BIRTH
2800	Bankan_Tey	nàrⁿá	n a ¹ r̃ ∼ a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2801	Ben_Tey	nàrⁿá	n a ¹ r̃ ∼ a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2802	Bunoge	nálè	n a ⁵ l e ¹	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2804	Fulfulde	rimu-de	r i m u + d e	giver birth	accoucher	GIVE BIRTH
2806	Jamsay	nàrⁿá	n a ¹ r̃ ∼ a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2807	Jenaama	yɛ̀gɛ̀	j ɛ ¹ ɡ ɛ ¹	give birth; (plant) bear (fruit)	accoucher; (plante) donner (fruit)	GIVE BIRTH
2808	Mombo	nálé	n a ⁵ l e ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2809	Najamba	nǎl	n a ¹⁵ l	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2810	Nanga	nàrⁿá	n a ¹ r̃ ∼ a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2811	Penange	nálé	n a ⁵ l e ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2812	Perge_Tegu	nàrⁿá	n a ¹ r̃ ∼ a ⁵	(female) give birth to (baby)	(femelle) accoucher (bébé)	GIVE BIRTH
2813	Songhai_Kiini	háy	h a ⁵ j	give birth to, bear (child)	donner naissance à (enfant)	GIVE BIRTH
2814	Songhai_Senni	háy	h a ⁵ j	give birth to, bear (child)	donner naissance à (enfant)	GIVE BIRTH
