# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
5682	Yanda_Dom	píyɛ́	p i ⁵ j ɛ ⁵	sew (with needle)	coudre (à l'aiguille)	SEW
5683	Yorno_So	lɔ́:	l ɔː	sew (with needle)	coudre (à l'aiguille)	SEW
#
5709	Bambara	sàgá	s a ¹ ɡ a ⁵	sheep	mouton	SHEEP
5710	Bangime	ŋámbá-rà	ŋ a ⁵ m b a ⁵ + r a ¹	sheep	mouton	SHEEP
5711	Bankan_Tey	pɛ̀rɛ̌-m	p ɛ ¹ r ɛ ¹⁵ + m	sheep	mouton	SHEEP
5712	Bunoge	ʔálámà	ʔ a ⁵ l a ⁵ m a ¹	sheep	mouton	SHEEP
5714	Fulfulde	mbaalu	m b a a l u	sheep	mouton	SHEEP
5716	Jamsay	pé:jú	p eː ⁵ dʒ u ⁵	sheep	mouton	SHEEP
5717	Jenaama	sɔ̀gɔ̀	s ɔ ¹ ɡ ɔ ¹	sheep	mouton	SHEEP
5718	Mombo	ánnà	a ⁵ n n a ¹	sheep	mouton	SHEEP
5719	Najamba	pɛ̀gɛ́	p ɛ ¹ ɡ ɛ ⁵	sheep	mouton	SHEEP
5720	Nanga	pɛ̀rgɛ́	p ɛ ¹ r ɡ ɛ ⁵	sheep	mouton	SHEEP
5721	Penange	àlàmùnɔ̀ y	a ¹ l a ¹ m u ¹ n ɔ ¹ _ j	sheep	mouton	SHEEP
5722	Perge_Tegu	pé:sú	p eː ⁵ s u ⁵	sheep	mouton	SHEEP
5723	Songhai_Kiini	fèy	f e ¹ j	sheep	mouton	SHEEP
5725	Tebul_Ure	péddè	p e ⁵ d d e ¹	sheep	mouton	SHEEP
5726	Tiranige_Diga	ámbá	a ⁵ m b a ⁵	sheep	mouton	SHEEP
5727	Togo_Kan	péjú	p e ⁵ dʒ u ⁵	sheep	mouton	SHEEP
5728	Tommo_So	pédú	p e ⁵ d u ⁵	sheep	mouton	SHEEP
5729	Toro_Tegu	bɛ̀lú	b ɛ ¹ l u ⁵	sheep	mouton	SHEEP
5730	Yanda_Dom	pɛ̀:	p ɛː ¹	sheep	mouton	SHEEP
5731	Yorno_So	péjú	p e ⁵ dʒ u ⁵	sheep	mouton	SHEEP
#
5754	Bambara	sàbàrá	s a ¹ b a ¹ r a ⁵	shoe	chaussure	SHOE
5755	Bangime	kɔ̀kɛ̀	k ɔ ¹ k ɛ ¹	shoes	chaussures	SHOE
5756	Bankan_Tey	tǎ:	t aː ¹⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5757	Ben_Tey	tǎ:	t aː ¹⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5758	Bunoge	tà:gè	t aː ¹ ɡ e ¹	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5759	Fulfulde	iibina	i i b i n a	shoes	chaussures	SHOE
5760	Jamsay	tàgú	t a ¹ ɡ u ⁵	shoes	chaussures	SHOE
5761	Jenaama	kābōⁿ	k a ³ b o ∼ ³	shoes	chaussures	SHOE
5762	Mombo	tágyê:	t a ⁵ ɡ j eː ⁵¹	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5763	Najamba	tàgî:	t a ¹ ɡ iː ⁵¹	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5764	Nanga	tàgá	t a ¹ ɡ a ⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5765	Penange	tájjé	t a ⁵ dʒ dʒ e ⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5766	Perge_Tegu	tàgú	t a ¹ ɡ u ⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5767	Songhai_Senni	tà:mù	t aː ¹ m u ¹	shoe	chaussure	SHOE
5768	Songhai_Kiini	tǎ:m	t aː ¹⁵ m	shoe(s)		SHOE
5770	Tebul_Ure	táy	t a ⁵ j	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5771	Tiranige_Diga	tà:ŋgè	t aː ¹ + ŋ ɡ e ¹	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5772	Togo_Kan	tàgá	t a ¹ ɡ a ⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5773	Tommo_So	tàgá	t a ¹ ɡ a ⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5774	Toro_Tegu	tàgú	t a ¹ ɡ u ⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5775	Yanda_Dom	tàjù	t a ¹ dʒ u ¹	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
5776	Yorno_So	tàgú	t a ¹ ɡ u ⁵	shoe, footwear (any kind)	chaussure (toute sorte)	SHOE
#
5780	Bambara	kùrṵ́	k u ¹ r u ⁵ ∼	short	court	SHORT
5781	Bangime	dúɡɛ́	d u ⁵ ɡ ɛ ⁵	short (rope, person)	court (corde, personne)	SHORT
5782	Bankan_Tey	gɔ᷈:	ɡ ɔː	short	court	SHORT
5783	Ben_Tey	gɔ᷈:w	ɡ ɔː w	short	court	SHORT
5784	Bunoge	tùmbù	t u ¹ m b u ¹	short	court	SHORT
5785	Fulfulde	raɓɓi-ɗi-dde	r a ɓ ɓ i + ɗ i + d d e	short	court	SHORT
5786	Jamsay	gɔ̌yⁿ	ɡ ɔ ¹⁵ j ∼	short	court	SHORT
5787	Jenaama	tūɥ̄-gù	t u ³ ɥ ³ + ɡ u ¹	short	court	SHORT
5788	Mombo	dúŋgú-rù	d u ⁵ ŋ ɡ u ⁵ + r u ¹	short	court	SHORT
5789	Najamba	dèndú:	d e ¹ n d uː ⁵	short	court	SHORT
5790	Nanga	déŋî	d e ⁵ ŋ i ⁵¹	short	court	SHORT
5791	Penange	dùŋgùrí-yè	d u ¹ ŋ ɡ u ¹ r i ⁵ + j e ¹	short	court	SHORT
5792	Perge_Tegu	gɔ̌yⁿ	ɡ ɔ ¹⁵ j ∼	short	court	SHORT
5793	Songhai_Kiini	dúŋgúrì-yòw	d u ⁵ ŋ ɡ u ⁵ r i ¹ + j o ¹ w	short	court	SHORT
5794	Songhai_Senni	dúŋgúrí-yá	d u ⁵ ŋ ɡ u ⁵ r i ⁵ + j a ⁵	short (in length or height)	court (de taille ou en longueur	SHORT
5795	Tebul_Ure	gɔ̀ɛ̌:	ɡ ɔ ¹ ɛː ¹⁵	short	short	SHORT
5796	Tiranige_Diga	déŋí-wè	d e ⁵ ŋ i ⁵ + w e ¹	short	court	SHORT
5797	Togo_Kan	dègé	d e ¹ ɡ e ⁵	short	court	SHORT
5798	Tommo_So	dùmbú	d u ¹ m b u ⁵	short	court	SHORT
5799	Toro_Tegu	tùkěy	t u ¹ k e ¹⁵ j	short	court	SHORT
5800	Yanda_Dom	dùmbù	d u ¹ m b u ¹	short	court	SHORT
5801	Yorno_So	dùmì-ýⁿ	d u ¹ m i ¹ + j̃ ⁵ ∼	short	court	SHORT
#
5804	Bambara	yɛ̀lɛ́ⁿ	j ɛ ¹ l ɛ ⁵ ∼	reveal, show (sth)	monter, remonter, lever, élever, mettre sur	SHOW
5805	Bangime	tɛ̄rɛ̀	t ɛ ³ r ɛ ¹	show	montrer	SHOW
5806	Bankan_Tey	kɛ́rí	k ɛ ⁵ r i ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5807	Ben_Tey	cɛ́:rí	tʃ ɛː ⁵ r i ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5808	Bunoge	tégó-mì	t e ⁵ ɡ o ⁵ + m i ¹	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5810	Fulfulde	hollu-de	h o l l u + d e	show	montrer	SHOW
5812	Jenaama	à-wājī	a ¹ + w a ³ dʒ i ³	show	montrer	SHOW
5813	Mombo	tá:rè	t aː ⁵ r e ¹	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5814	Najamba	tɛ́:rɛ́	t ɛː ⁵ r ɛ ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5815	Nanga	kɛ́:rí	k ɛː ⁵ r i ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5816	Penange	tá:rè	t aː ⁵ r e ¹	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5817	Perge_Tegu	tó:ró	t oː ⁵ r o ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5818	Songhai_Senni	bánj-éyndí	b a ⁵ n dʒ + e ⁵ j n d i ⁵	reveal, show (sth)	exposer, montrer (qqch) -ex (reflexive): .ò ­nám	SHOW
5820	Tebul_Ure	tágá	t a ⁵ ɡ a ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5821	Tiranige_Diga	tá:ró	t aː ⁵ r o ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5822	Togo_Kan	tó:rù	t oː ⁵ r u ¹	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5823	Tommo_So	táárá	t aː ⁵ r a ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5824	Toro_Tegu	tótú	t o ⁵ t u ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5825	Yanda_Dom	dámdɛ́	d a ⁵ m d ɛ ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
5826	Yorno_So	tá:rá	t aː ⁵ r a ⁵	show, display (sth, to sb)	montrer (qn, à qn)	SHOW
#
5870	Bambara	dɔ̀ⁿ kílí	d ɔ ¹ ∼ _ k i ⁵ l i ⁵	resemble, look like (sb)	chant, chanson	SING
5871	Bangime	ŋùɥⁿɛ̀-rɛ̀	ŋ u ¹ ɥ ∼ ɛ ¹ + r ɛ ¹	sing	chanter	SING
5872	Bankan_Tey	nùmá	n u ¹ m a ⁵	sing (verb only)	chanter (verbe seulement)	SING
5873	Ben_Tey	nùwⁿɔ́	n u ¹ w̃ ∼ ɔ ⁵	sing (verb only)	chanter (verbe seulement)	SING
5874	Bunoge	núŋɛ̀	n u ⁵ ŋ ɛ ¹	sing (verb only)	chanter (verbe seulement)	SING
5875	Fulfulde	yimu-de	j i m u + d e	sing	chanter	SING
5877	Jamsay	nùŋó	n u ¹ ŋ o ⁵	sing (verb only)	chanter (verbe seulement)	SING
5878	Jenaama	sùwo᷆	s u ¹ w o ³¹	sing	chanter	SING
5879	Mombo	nwɛ́:	n w ɛː ⁵	sing (verb only)	chanter (verbe seulement)	SING
5880	Najamba	ŋwǎn	ŋ w a ¹⁵ n	sing (verb only)	chanter (verbe seulement)	SING
5881	Nanga	nùŋí	n u ¹ ŋ i ⁵	sing (verb only)	chanter (verbe seulement)	SING
5882	Penange	nɔ̀: nwɛ́:	n ɔː ¹ _ n w ɛː ⁵	sing (verb only)	chanter (verbe seulement)	SING
5883	Perge_Tegu	núŋgɔ́	n u ⁵ ŋ ɡ ɔ ⁵	sing (verb only)	chanter (verbe seulement)	SING
5884	Songhai_Senni	dô:n	d oː ⁵¹ n	sing	chanter	SING
5885	Songhai_Kiini	dò:n	d oː ¹ n	sing	chanter	SING
5887	Tebul_Ure	nùŋú	n u ¹ ŋ u ⁵	sing (verb only)	chanter (verbe seulement)	SING
5888	Tiranige_Diga	nɔ́:	n ɔː	sing (verb only)	chanter (verbe seulement)	SING
5889	Togo_Kan	núŋɔ́	n u ⁵ ŋ ɔ ⁵	sing (verb only)	chanter (verbe seulement)	SING
5890	Tommo_So	núyɔ́	n u ⁵ j ɔ ⁵	sing (verb only)	chanter (verbe seulement)	SING
5891	Toro_Tegu	nùŋú	n u ¹ ŋ u ⁵	sing (verb only)	chanter (verbe seulement)	SING
5892	Yanda_Dom	nùŋɔ́	n u ¹ ŋ ɔ ⁵	sing (verb only)	chanter (verbe seulement)	SING
5893	Yorno_So	nɛ̌:	n ɛː ¹⁵	sing (verb only)	chanter (verbe seulement)	SING
#
5898	Bambara	sigi	s i ɡ i	sit, sit down	s'asseoir/sit	SIT
5899	Bangime	tē-rò	t e ³ + r o ¹	sit	s'asseoir	SIT
5900	Bankan_Tey	éy-yé	e ⁵ j + j e ⁵	sit, sit down	s'asseoir	SIT
5901	Ben_Tey	èw-yê:	e ¹ w + j eː ⁵¹	sit, sit down	s'asseoir	SIT
5902	Bunoge	ʔébè	ʔ e ⁵ b e ¹	sit, sit down	s'asseoir	SIT
5904	Fulfulde	jooɗaa-de	dʒ o o ɗ a a + d e	sit	s'asseoir	SIT
5906	Jamsay	dìŋé	d i ¹ ŋ e ⁵	sit, sit down	s'asseoir	SIT
5907	Jenaama	kpɔ̀	k p ɔ ¹	sit	s'asseoir	SIT
5908	Mombo	kùnjùgà kó:ⁿ kúndá	k u ¹ n dʒ u ¹ ɡ a ¹ _ k õː ⁵ ∼ _ k u ⁵ n d a ⁵	sit, sit down	s'asseoir	SIT
5909	Najamba	óbí-y	o ⁵ b i ⁵ + j	sit, sit down	s'asseoir	SIT
5910	Nanga	éw-yé	e ⁵ w + j e ⁵	sit, sit down	s'asseoir	SIT
5911	Penange	dá:yⁿì	d aː ⁵ j ∼ i ¹	sit, sit down	s'asseoir	SIT
5912	Perge_Tegu	dèn-jé	d e ¹ n + dʒ e ⁵	sit, sit down	s'asseoir	SIT
5913	Songhai_Kiini	gɔ̀rɔ́	ɡ ɔ ¹ r ɔ ⁵	sit down, be seated	s’asseoir, ê. assis	SIT
5914	Songhai_Senni	gòrò	ɡ o ¹ r o ¹	sit, sit down, be at rest, remain	s’asseoir, ê. assis	SIT
5916	Tebul_Ure	ób-í:	o ⁵ b + iː ⁵	sit, sit down	s'asseoir	SIT
5917	Tiranige_Diga	ówí-yó	o ⁵ w i ⁵ + j o ⁵	sit, sit down	s'asseoir	SIT
5918	Togo_Kan	dɛ̀ŋ-î:	d ɛ ¹ ŋ + iː ⁵¹	sit, sit down	s'asseoir	SIT
5919	Tommo_So	dànní-yɛ́	d a ¹ n n i ⁵ + j ɛ ⁵	sit, sit down	s'asseoir	SIT
5920	Toro_Tegu	dǐŋ	d i ¹⁵ ŋ	sit, sit down	s'asseoir	SIT
5921	Yanda_Dom	óbí-yó	o ⁵ b i ⁵ + j o ⁵	sit, sit down	s'asseoir	SIT
5922	Yorno_So	dàyⁿ-ɛ́:	d a ¹ j ∼ + ɛː ⁵	sit, sit down	s'asseoir	SIT
#
5926	Bambara	wɔ́ɔ́rɔ́	w ɔː ⁵ r ɔ ⁵	six	six	SIX
5927	Bangime	kéérè	k eː ⁵ r e ¹	six	six	SIX
5928	Bankan_Tey	kúròy	k u ⁵ r o ¹ j	six	six	SIX
5929	Ben_Tey	kúròy	k u ⁵ r o ¹ j	six	six	SIX
5930	Bunoge	kúléwⁿ	k u ⁵ l e ⁵ w̃ ∼	six	six	SIX
5931	Fulfulde	jeegon	dʒ e e ɡ o n	six	six	SIX
5933	Jamsay	kúróy	k u ⁵ r o ⁵ j	six	six	SIX
5934	Jenaama	tùùmìⁿ	t uː ¹ m ĩ ¹ ∼	six	six	SIX
5935	Mombo	kúléyⁿ	k u ⁵ l e ⁵ j ∼	six	six	SIX
5936	Najamba	kúlèy	k u ⁵ l e ¹ j	six	six	SIX
5937	Nanga	kúrê	k u ⁵ r e ⁵¹	six	six	SIX
5938	Penange	kùlè:nì	k u ¹ l eː ¹ n i ¹	six	six	SIX
5939	Perge_Tegu	kúró:y	k u ⁵ r oː ⁵ j	six	six	SIX
5940	Songhai_Kiini	ʔíddù	ʔ i ⁵ d d u ¹	six	six	SIX
5941	Songhai_Senni	ʔíddû	ʔ i ⁵ d d u ⁵¹	six	six	SIX
5943	Tebul_Ure	kúlé	k u ⁵ l e ⁵	six	six	SIX
5944	Tiranige_Diga	kùlèyⁿ	k u ¹ l e ¹ j ∼	six	six	SIX
5945	Togo_Kan	kúré:	k u ⁵ r eː ⁵	six	six	SIX
5946	Tommo_So	kúlóy	k u ⁵ l o ⁵ j	six	six	SIX
5947	Toro_Tegu	kúréy	k u ⁵ r e ⁵ j	six	six	SIX
5948	Yanda_Dom	kúlé	k u ⁵ l e ⁵	six	six	SIX
5949	Yorno_So	kúlòy	k u ⁵ l o ¹ j	six	six	SIX
#
5954	Bambara	fàlàká	f a ¹ l a ¹ k a ⁵	skin	peau	SKIN
5955	Bangime	kìŋɡɛ̀	k i ¹ ŋ ɡ ɛ ¹	skin	peau	SKIN
5956	Bankan_Tey	gùsú	ɡ u ¹ s u ⁵	skin	peau	SKIN
5957	Ben_Tey	gùsú	ɡ u ¹ s u ⁵	skin	peau	SKIN
5958	Bunoge	gwí	ɡ w i ⁵	skin	peau	SKIN
5959	Fulfulde	nguru	n ɡ u r u	skin	peau	SKIN
5960	Jamsay	gùjú	ɡ u ¹ dʒ u ⁵	skin	peau	SKIN
5961	Jenaama	kòlòⁿ	k o ¹ l õ ¹ ∼	skin	peau	SKIN
5962	Mombo	gújù	ɡ u ⁵ dʒ u ¹	skin	peau	SKIN
5963	Najamba	gùju	ɡ u ¹ dʒ u	skin	peau	SKIN
5964	Nanga	gùsí	ɡ u ¹ s i ⁵	skin	peau	SKIN
5965	Penange	gùjù	ɡ u ¹ dʒ u ¹	skin	peau	SKIN
5966	Perge_Tegu	gùsú	ɡ u ¹ s u ⁵	skin	peau	SKIN
5967	Songhai_Senni	kùrí-yà	k u ¹ r i ⁵ + j a ¹	skin	peau	SKIN
5968	Songhai_Kiini	kùrù	k u ¹ r u ¹	skin	peau	SKIN
5970	Tebul_Ure	gùdùgó	ɡ u ¹ d u ¹ ɡ o ⁵	skin	peau	SKIN
5971	Tiranige_Diga	gwí:	ɡ w iː ⁵	skin	peau	SKIN
5972	Togo_Kan	gùjú	ɡ u ¹ dʒ u ⁵	skin	peau	SKIN
5973	Tommo_So	gùdú	ɡ u ¹ d u ⁵	skin	peau	SKIN
5974	Toro_Tegu	gùsú	ɡ u ¹ s u ⁵	skin	peau	SKIN
5975	Yanda_Dom	gùzù	ɡ u ¹ z u ¹	skin	peau	SKIN
5976	Yorno_So	gùjú	ɡ u ¹ dʒ u ⁵	skin	peau	SKIN
#
5978	Bambara	sankolo	s a n k o l o	sky	ciel/sky	SKY
5979	Bangime	ŋàrān̄ dòŋɡò	ŋ a ¹ r a ³ n ³ _ d o ¹ ŋ ɡ o ¹	sky	ciel	SKY
5980	Bankan_Tey	yàrí:	j a ¹ r iː ⁵	sky	ciel	SKY
5981	Ben_Tey	yàrǐ:	j a ¹ r iː ¹⁵	sky	ciel	SKY
5982	Bunoge	ʔáŋkóŋgò	ʔ a ⁵ ŋ k o ⁵ ŋ ɡ o ¹	sky	ciel	SKY
5984	Fulfulde	kammu	k a m m u	sky	ciel	SKY
5986	Jamsay	yàrù-máná	j a ¹ r u ¹ + m a ⁵ n a ⁵	sky	ciel	SKY
5987	Jenaama	yògōbà	j o ¹ ɡ o ³ b a ¹	sky	ciel	SKY
5988	Mombo	àmànà kó:ló	a ¹ m a ¹ n a ¹ _ k oː ⁵ l o ⁵	sky	ciel	SKY
5989	Najamba	àjǎn	a ¹ dʒ a ¹⁵ n	sky	ciel	SKY
5990	Nanga	yàrí	j a ¹ r i ⁵	sky	ciel	SKY
5991	Penange	àmànà kó:lò	a ¹ m a ¹ n a ¹ _ k oː ⁵ l o ¹	sky	ciel	SKY
5992	Perge_Tegu	yàr-kú:	j a ¹ r + k uː ⁵	sky	ciel	SKY
5993	Songhai_Senni	bé:né	b eː ⁵ n e ⁵	top, sky	(le) haut, ciel	SKY
5995	Tebul_Ure	óngó	o ⁵ n ɡ o ⁵	sky	ciel	SKY
5996	Tiranige_Diga	á: dàná	aː ⁵ _ d a ¹ n a ⁵	sky	ciel	SKY
5997	Togo_Kan	àrà kárá	a ¹ r a ¹ _ k a ⁵ r a ⁵	sky	ciel	SKY
5998	Tommo_So	àlà kàlá	a ¹ l a ¹ _ k a ¹ l a ⁵	sky	ciel	SKY
5999	Toro_Tegu	àl kǔmnɔ̀	a ¹ l _ k u ¹⁵ m n ɔ ¹	sky	ciel	SKY
6000	Yanda_Dom	àzà gàlà	a ¹ z a ¹ _ ɡ a ¹ l a ¹	sky	ciel	SKY
6001	Yorno_So	àl gálá	a ¹ l _ ɡ a ⁵ l a ⁵	sky	ciel	SKY
#
6005	Bambara	kòmê	k o ¹ m e ⁵¹	slave	esclave	SLAVE
6006	Bangime	kɔ̀mɛ̀	k ɔ ¹ m ɛ ¹	slave	esclave	SLAVE
6007	Bankan_Tey	gùndǎ-m	ɡ u ¹ n d a ¹⁵ + m	slave	esclave	SLAVE
6008	Ben_Tey	gùlɔ̌-m	ɡ u ¹ l ɔ ¹⁵ + m	slave	esclave	SLAVE
6009	Bunoge	kɔ́mbɛ̀	k ɔ ⁵ m b ɛ ¹	slave	esclave	SLAVE
6010	Fulfulde	maccu-ɗo	m a tʃ tʃ u + ɗ o	slave	esclave	SLAVE
6012	Jamsay	gùnón	ɡ u ¹ n o ⁵ n	slave	esclave	SLAVE
6013	Jenaama	kɔ̀ɲɔ́ⁿ	k ɔ ¹ ɲ ɔ̃ ⁵ ∼	slave	esclave	SLAVE
6014	Mombo	gúndà	ɡ u ⁵ n d a ¹	slave	esclave	SLAVE
6015	Najamba	gùndɛ́	ɡ u ¹ n d ɛ ⁵	slave	esclave	SLAVE
6016	Nanga	gùndá	ɡ u ¹ n d a ⁵	slave	esclave	SLAVE
6017	Penange	gùndà	ɡ u ¹ n d a ¹	slave	esclave	SLAVE
6018	Perge_Tegu	gùlɔ̌n	ɡ u ¹ l ɔ ¹⁵ n	slave	esclave	SLAVE
6019	Songhai_Kiini	kɔ̀wⁿɔ́:	k ɔ ¹ w̃ ∼ ɔː	slave	esclave	SLAVE
6020	Songhai_Senni	tàmò	t a ¹ m o ¹	slave	esclave	SLAVE
6022	Tebul_Ure	gùndɔ́	ɡ u ¹ n d ɔ ⁵	slave	esclave	SLAVE
6023	Tiranige_Diga	kɔ́mɛ́	k ɔ ⁵ m ɛ ⁵	slave	esclave	SLAVE
6024	Togo_Kan	gùnɔ́	ɡ u ¹ n ɔ ⁵	slave	esclave	SLAVE
6025	Tommo_So	gùnnɔ̀-nɔ́	ɡ u ¹ n n ɔ ¹ + n ɔ ⁵	slave	esclave	SLAVE
6026	Toro_Tegu	gùnɔ́	ɡ u ¹ n ɔ ⁵	slave	esclave	SLAVE
6027	Yanda_Dom	gùnò	ɡ u ¹ n o ¹	slave	esclave	SLAVE
6028	Yorno_So	gùnɔ̀-nɛ́	ɡ u ¹ n ɔ ¹ + n ɛ ⁵	slave	esclave	SLAVE
#
6033	Bambara	sùnɔ́gɔ́	s u ¹ n ɔ ⁵ ɡ ɔ ⁵	sleep	dormir	SLEEP
6034	Bangime	ɲāmbà	ɲ a ³ m b a ¹	sleep	dormir	SLEEP
6035	Bankan_Tey	níyⁿɛ́	n i ⁵ j ∼ ɛ ⁵	sleep (verb only)	dormir	SLEEP
6036	Ben_Tey	ní:yⁿí	n iː ⁵ j ∼ i ⁵	sleep (verb only)	dormir	SLEEP
6038	Fulfulde	ɗaanaa-de	ɗ a a n a a + d e	sleep	dormir	SLEEP
6039	Jamsay	ní:	n iː ⁵	sleep (verb only)	dormir	SLEEP
6040	Jenaama	kùmù	k u ¹ m u ¹	sleep	dormir	SLEEP
6041	Mombo	nó:yè	n oː ⁵ j e ¹	sleep (verb only)	dormir	SLEEP
6042	Najamba	nóy	n o ⁵ j	sleep (verb only)	dormir	SLEEP
6043	Nanga	níyⁿɛ́	n i ⁵ j ∼ ɛ ⁵	sleep (verb only)	dormir	SLEEP
6044	Penange	nòè-rè	n o ¹ e ¹ + r e ¹	sleep (verb only)	dormir	SLEEP
6045	Perge_Tegu	níyⁿé	n i ⁵ j ∼ e ⁵	sleep (verb only)	dormir	SLEEP
6046	Songhai_Kiini	kán	k a ⁵ n	sleep (verb only)	dormir	SLEEP
6048	Tebul_Ure	ní:	n iː ⁵	sleep (verb only)	dormir	SLEEP
6049	Tiranige_Diga	nóyó	n o ⁵ j o ⁵	sleep (verb only)	dormir	SLEEP
6050	Togo_Kan	nɔ́wⁿ-ì:	n ɔ ⁵ w̃ ∼ + iː ¹	sleep (verb only)	dormir	SLEEP
6051	Tommo_So	yéyí-yé	j e ⁵ j i ⁵ + j e ⁵	sleep (verb only)	dormir	SLEEP
6052	Toro_Tegu	léy	l e ⁵ j	sleep (verb only)	dormir	SLEEP
6053	Yanda_Dom	nìyⁿé	n i ¹ j ∼ e ⁵	sleep (verb only)	dormir	SLEEP
6054	Yorno_So	yé:	j eː ⁵	sleep (verb only)	dormir	SLEEP
#
6101	Bambara	sìsí	s i ¹ s i ⁵	smoke	fumée	SMOKE
6102	Bangime	yìyɛ̀	j i ¹ j ɛ ¹	smoke	fumée	SMOKE
6103	Bankan_Tey	kù kúmbó	k u ¹ _ k u ⁵ m b o ⁵	smoke	fumée	SMOKE
6104	Ben_Tey	kù kùmbó	k u ¹ _ k u ¹ m b o ⁵	smoke	fumée	SMOKE
6105	Bunoge	kúyè	k u ⁵ j e ¹	smoke	fumée	SMOKE
6107	Jamsay	kì kùmó	k i ¹ _ k u ¹ m o ⁵	smoke	fumée	SMOKE
6108	Mombo	kúmbè	k u ⁵ m b e ¹	smoke	fumée	SMOKE
6109	Najamba	kùmbú	k u ¹ m b u ⁵	smoke	fumée	SMOKE
6110	Nanga	kùmbó	k u ¹ m b o ⁵	smoke	fumée	SMOKE
6111	Penange	kùmbè	k u ¹ m b e ¹	smoke	fumée	SMOKE
6112	Perge_Tegu	kù kùmbó	k u ¹ _ k u ¹ m b o ⁵	smoke	fumée	SMOKE
6114	Tebul_Ure	kùmbó	k u ¹ m b o ⁵	smoke	fumée	SMOKE
6115	Tiranige_Diga	kúmú	k u ⁵ m u ⁵	smoke	fumée	SMOKE
6116	Togo_Kan	kù kúmó	k u ¹ _ k u ⁵ m o ⁵	smoke	fumée	SMOKE
6117	Tommo_So	kùmmɔ́	k u ¹ m m ɔ ⁵	smoke	fumée	SMOKE
6118	Toro_Tegu	kúmó	k u ⁵ m o ⁵	smoke	fumée	SMOKE
6119	Yanda_Dom	kùmò	k u ¹ m o ¹	smoke	fumée	SMOKE
6120	Yorno_So	kùmɔ́	k u ¹ m ɔ ⁵	smoke	fumée	SMOKE
6121	Songhai_Kiini	dù dùlú	d u ¹ _ d u ¹ l u ⁵	smoke	fumée	SMOKE
#
6126	Bambara	nùgú	n u ¹ ɡ u ⁵	be smooth, sleek, slippery, glossy	lisse	SMOOTH
6127	Bangime	mérú mérù	m e ⁵ r u ⁵ _ m e ⁵ r u ¹	smooth, sleek (surface)	lisse (surface)	SMOOTH
6128	Bankan_Tey	órù-m	o ⁵ r u ¹ + m	smooth, sleek (adjective)	lisse (surface)	SMOOTH
6129	Ben_Tey	órù-m	o ⁵ r u ¹ + m	smooth, sleek (adjective)	lisse (surface)	SMOOTH
6130	Bunoge	bòràllà-gà	b o ¹ r a ¹ l l a ¹ + ɡ a ¹	smooth, sleek (adjective)	lisse (surface)	SMOOTH
6132	Fulfulde	haasaa-de	h a a s a a + d e	smooth, sleek (surface)	lisse (surface)	SMOOTH
6134	Jamsay	ònùrⁿú	o ¹ n u ¹ r̃ ∼ u ⁵	smooth, sleek (adjective)	lisse (surface)	SMOOTH
6135	Jenaama	dáátà-nà	d aː ⁵ t a ¹ + n a ¹	smooth, sleek (surface)	lisse (surface)	SMOOTH
6136	Mombo	ɔ́nɔ́nɔ́	ɔ ⁵ n ɔ ⁵ n ɔ ⁵	smooth, sleek (adjective)	lisse (surface)	SMOOTH
6137	Najamba	ónànà ónànɛ̀:	o ⁵ n a ¹ n a ¹ _ o ⁵ n a ¹ n ɛː ¹	smooth, sleek (adjective)	lisse (surface)	SMOOTH
6138	Nanga	órî	o ⁵ r i ⁵¹	smooth, sleek (adjective)	lisse (surface)	SMOOTH
