# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
6307	Songhai_Senni	túfêy	t u ⁵ f e ⁵¹ j	spit	cracher	SPIT	1 7 8 3 7 8 6	AXTBYTN	TY6BE3J	15	15.T.C 15.Y.V 15.6.T 15.B.C 15.E.V 15.3.T 15.J.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	0	2666	1697
6309	Tebul_Ure	yò-ínjé tɔ́	j o ¹ + i ⁵ n dʒ e ⁵ _ t ɔ ⁵	spit, emit a spit	cracher, faire un crachat	SPIT	6 7 8 9 7 8 4 1 7 8 9 1 7 8	AXT_XTMBYT_AXT	JU6_I6NTE6_TU6	16	16.J.C 16.U.V 16.6.T 16._._ 16.I.V 16.6.T 16.N.c 16.T.C 16.E.V 16.6.T 16._._ 16.T.C 16.U.V 16.6.T	1.6 3.0 1.0 0.0 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2679	1698
6310	Tiranige_Diga	só:ndí tɔ́:	s oː ⁵ n d i ⁵ _ t ɔː	spit, emit a spit	cracher, faire un crachat	SPIT	3 7 8 4 1 7 8 9 1 7	AXTMBYT_AX	SU6NTI6_TU	17	17.S.C 17.U.V 17.6.T 17.N.c 17.T.C 17.I.V 17.6.T 17._._ 17.T.C 17.U.V	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0	0	2673	1696
6311	Togo_Kan	tùrɔ̀-dí: túrɔ́	t u ¹ r ɔ ¹ + d iː ⁵ _ t u ⁵ r ɔ ⁵	spit, emit a spit	cracher, faire un crachat	SPIT	1 7 8 5 7 8 9 1 7 8 9 1 7 8 5 7 8	AXTBYT_AXT_AXTBYT	TY6RU6_TI6_TY6RU6	18	18.T.C 18.Y.V 18.6.T 18.R.C 18.U.V 18.6.T 18._._ 18.T.C 18.I.V 18.6.T 18._._ 18.T.C 18.Y.V 18.6.T 18.R.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2681	1694
6312	Tommo_So	yúlɔ́ tɔ́ɔ́	j u ⁵ l ɔ ⁵ _ t ɔː ⁵	spit, emit a spit	cracher, faire un crachat	SPIT	6 7 8 5 7 8 9 1 7 8	AXTBYT_AXT	JY6LU6_TU6	19	19.J.C 19.Y.V 19.6.T 19.L.C 19.U.V 19.6.T 19._._ 19.T.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2682	1694
6313	Toro_Tegu	kàlú tú	k a ¹ l u ⁵ _ t u ⁵	spit, emit a spit	cracher, faire un crachat	SPIT	1 7 8 5 7 8 9 1 7 8	AXTBYT_AXT	KA6LY6_TY6	20	20.K.C 20.A.V 20.6.T 20.L.C 20.Y.V 20.6.T 20._._ 20.T.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2682	1699
6314	Yanda_Dom	sùmzú tó:	s u ¹ m z u ⁵ _ t oː ⁵	spit, emit a spit	cracher, faire un crachat	SPIT	3 7 8 4 3 7 8 9 1 7 8	AXTMBYT_AXT	SY6MSY6_TU6	21	21.S.C 21.Y.V 21.6.T 21.M.c 21.S.C 21.Y.V 21.6.T 21._._ 21.T.C 21.U.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2668	1691
6315	Yorno_So	yù:jǎ: tɔ́:	j uː ¹ dʒ aː ¹⁵ _ t ɔː	spit, emit a spit	cracher, faire un crachat	SPIT	6 7 8 1 7 8 9 1 7	AXTBYT_AX	JY6TA2_TU	22	22.J.C 22.Y.V 22.6.T 22.T.C 22.A.V 22.2.T 22._._ 22.T.C 22.U.V	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0	0	2682	1694
#
6338	Bambara	kwe	k w e	star	étoile, planète, astre	STAR	1 6 7	ACX	KWE	1	1.K.C 1.W.C 1.E.V	2.0 1.5 1.5	0	2683	1700
6339	Bangime	tōrɛ̀ɛ̀	t o ³ r ɛː ¹	star	étoile	STAR	1 7 8 5 7 8	AXTBYT	TU6RE6	2	2.T.C 2.U.V 2.6.T 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2684	1701
6340	Bankan_Tey	bàndà kɔ̀:rɔ̌y	b a ¹ n d a ¹ _ k ɔː ¹ r ɔ ¹⁵ j	star	étoile	STAR	1 7 8 4 1 7 8 9 1 7 8 5 7 8 6	AXTMBYT_AXTBYTN	PA6NTA6_KU6RU2J	3	3.P.C 3.A.V 3.6.T 3.N.c 3.T.C 3.A.V 3.6.T 3._._ 3.K.C 3.U.V 3.6.T 3.R.C 3.U.V 3.2.T 3.J.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 0.5	0	2685	1702
6341	Ben_Tey	tóró	t o ⁵ r o ⁵	star	étoile	STAR	1 7 8 5 7 8	AXTBYT	TU6RU6	4	4.T.C 4.U.V 4.6.T 4.R.C 4.U.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2684	1701
6342	Bunoge	jɔ́ŋ gúlɛ̀	dʒ ɔ ⁵ ŋ _ ɡ u ⁵ l ɛ ¹	star	étoile	STAR	1 7 8 4 9 1 7 8 5 7 8	AXTN_AXTBYT	TU6N_KY6LE6	5	5.T.C 5.U.V 5.6.T 5.N.c 5._._ 5.K.C 5.Y.V 5.6.T 5.L.C 5.E.V 5.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2687	1703
6344	Fulfulde	albalda	a l b a l d a	star	etoile	STAR	7 5 1 7 5 1 7	XMBYMBZ	ALPALTA	6	6.A.V 6.L.c 6.P.C 6.A.V 6.L.c 6.T.C 6.A.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	0	2688	1704
6345	Jamsay	tóró	t o ⁵ r o ⁵	star	étoile	STAR	1 7 8 5 7 8	AXTBYT	TU6RU6	7	7.T.C 7.U.V 7.6.T 7.R.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2684	1701
6346	Jenaama	tɔ́ɲɔ̄wⁿ	t ɔ ⁵ ɲ ɔ ³ w̃ ∼	star	étoile	STAR	1 7 8 4 7 8 6 4	AXTBYTLN	TU6NU6W9	8	8.T.C 8.U.V 8.6.T 8.N.C 8.U.V 8.6.T 8.W.c 8.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.1 0.5	0	2690	1705
6347	Mombo	áŋ kɔ́lɛ̀	a ⁵ ŋ _ k ɔ ⁵ l ɛ ¹	star	étoile	STAR	7 8 4 9 1 7 8 5 7 8	XTN_AXTBYT	A6N_KU6LE6	9	9.A.V 9.6.T 9.N.c 9._._ 9.K.C 9.U.V 9.6.T 9.L.C 9.E.V 9.6.T	3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2687	1703
6348	Najamba	ànjì	a ¹ n dʒ i ¹	star	étoile	STAR	7 8 4 1 7 8	XTMBYT	A6NTI6	10	10.A.V 10.6.T 10.N.c 10.T.C 10.I.V 10.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2692	1706
6349	Nanga	wà: kɔ̀rɔ́	w aː ¹ _ k ɔ ¹ r ɔ ⁵	star	étoile	STAR	6 7 8 9 1 7 8 5 7 8	AXT_AXTBYT	WA6_KU6RU6	11	11.W.C 11.A.V 11.6.T 11._._ 11.K.C 11.U.V 11.6.T 11.R.C 11.U.V 11.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2687	1707
6350	Penange	ɔ̀jɔ̀ gɔ̀lɔ̀	ɔ ¹ dʒ ɔ ¹ _ ɡ ɔ ¹ l ɔ ¹	star	étoile	STAR	7 8 1 7 8 9 1 7 8 5 7 8	XTBYT_AXTBYT	U6TU6_KU6LU6	12	12.U.V 12.6.T 12.T.C 12.U.V 12.6.T 12._._ 12.K.C 12.U.V 12.6.T 12.L.C 12.U.V 12.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2687	1708
6351	Perge_Tegu	tóró	t o ⁵ r o ⁵	star	étoile	STAR	1 7 8 5 7 8	AXTBYT	TU6RU6	13	13.T.C 13.U.V 13.6.T 13.R.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2684	1701
6353	Tebul_Ure	tóndó:	t o ⁵ n d oː ⁵	star	étoile	STAR	1 7 8 4 1 7 8	AXTMBYT	TU6NTU6	16	16.T.C 16.U.V 16.6.T 16.N.c 16.T.C 16.U.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2692	1709
6354	Tiranige_Diga	kɔ̀lɔ̀ŋ kɔ́lɔ̀wⁿ	k ɔ ¹ l ɔ ¹ ŋ _ k ɔ ⁵ l ɔ ¹ w̃ ∼	star	étoile	STAR	1 7 8 5 7 8 4 9 1 7 8 5 7 8 6 4	AXTBYTN_AXTBYTLN	KU6LU6N_KU6LU6W9	17	17.K.C 17.U.V 17.6.T 17.L.C 17.U.V 17.6.T 17.N.c 17._._ 17.K.C 17.U.V 17.6.T 17.L.C 17.U.V 17.6.T 17.W.c 17.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0 1.1 0.5	0	2697	1710
6355	Togo_Kan	tóró	t o ⁵ r o ⁵	star	étoile	STAR	1 7 8 5 7 8	AXTBYT	TU6RU6	18	18.T.C 18.U.V 18.6.T 18.R.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2684	1701
6356	Tommo_So	tòndòlò-ý	t o ¹ n d o ¹ l o ¹ + j ⁵	star	étoile	STAR	1 7 8 4 1 7 8 5 7 8 9 6 8	AXTMBYTBYT_AT	TU6NTU6LU6_J6	19	19.T.C 19.U.V 19.6.T 19.N.c 19.T.C 19.U.V 19.6.T 19.L.C 19.U.V 19.6.T 19._._ 19.J.C 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.0	0	2692	1709
6357	Toro_Tegu	sémrěy	s e ⁵ m r e ¹⁵ j	star	étoile	STAR	3 7 8 4 5 7 8 6	AXTBCYTN	SE6MRE2J	20	20.S.C 20.E.V 20.6.T 20.M.C 20.R.C 20.E.V 20.2.T 20.J.c	1.6 3.0 1.0 1.3 1.2 3.0 1.0 0.5	0	2700	1711
6358	Yanda_Dom	tóndóló	t o ⁵ n d o ⁵ l o ⁵	star	étoile	STAR	1 7 8 4 1 7 8 5 7 8	AXTMBYTBYT	TU6NTU6LU6	21	21.T.C 21.U.V 21.6.T 21.N.c 21.T.C 21.U.V 21.6.T 21.L.C 21.U.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	0	2692	1709
6359	Yorno_So	tònòlò-ý	t o ¹ n o ¹ l o ¹ + j ⁵	star	étoile	STAR	1 7 8 4 7 8 5 7 8 9 6 8	AXTBYTBYT_AT	TU6NU6LU6_J6	22	22.T.C 22.U.V 22.6.T 22.N.C 22.U.V 22.6.T 22.L.C 22.U.V 22.6.T 22._._ 22.J.C 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.0	0	2692	1709
#
6364	Bambara	sire	s i r e	steal	voler	STEAL	3 7 5 7	AXBZ	SIRE	1	1.S.C 1.I.V 1.R.C 1.E.V	2.0 1.5 1.75 0.8	0	2701	1712
6365	Bangime	kùyⁿɛ̀-rɛ̀	k u ¹ j ∼ ɛ ¹ + r ɛ ¹	steal	voler, dérober	STEAL	1 7 8 6 4 7 8 9 5 7 8	AXTMBYT_AXT	KY6J9E6_RE6	2	2.K.C 2.Y.V 2.6.T 2.J.c 2.9.C 2.E.V 2.6.T 2._._ 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	2702	1713
6366	Bankan_Tey	gùró	ɡ u ¹ r o ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 5 7 8	AXTBYT	KY6RU6	3	3.K.C 3.Y.V 3.6.T 3.R.C 3.U.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2701	1714
6367	Ben_Tey	gùró	ɡ u ¹ r o ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 5 7 8	AXTBYT	KY6RU6	4	4.K.C 4.Y.V 4.6.T 4.R.C 4.U.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2701	1714
6368	Bunoge	kámgà kánì	k a ⁵ m ɡ a ¹ _ k a ⁵ n i ¹	steal (sth)	voler (qch)	STEAL	1 7 8 4 1 7 8 9 1 7 8 4 7 8	AXTMBYT_AXTBYT	KA6MKA6_KA6NI6	5	5.K.C 5.A.V 5.6.T 5.M.c 5.K.C 5.A.V 5.6.T 5._._ 5.K.C 5.A.V 5.6.T 5.N.C 5.I.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	2705	1715
6370	Fulfulde	wujju-de	w u dʒ dʒ u + d e	steal	voler	STEAL	6 7 1 1 7 9 1 7	AXMBZ_AX	WYTTY_TE	6	6.W.C 6.Y.V 6.T.c 6.T.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	0	2706	1716
6371	Jamsay	gùyⁿó	ɡ u ¹ j ∼ o ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 6 4 7 8	AXTMBYT	KY6J9U6	7	7.K.C 7.Y.V 7.6.T 7.J.c 7.9.C 7.U.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2702	1717
6372	Mombo	gyé:	ɡ j eː ⁵	steal (sth)	voler (qch)	STEAL	1 6 7 8	ACXT	KJE6	9	9.K.C 9.J.C 9.E.V 9.6.T	1.6 1.2 3.0 1.0	0	2708	1714
6373	Najamba	jàmílɛ́	dʒ a ¹ m i ⁵ l ɛ ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 4 7 8 5 7 8	AXTBYTBYT	TA6MI6LE6	10	10.T.C 10.A.V 10.6.T 10.M.C 10.I.V 10.6.T 10.L.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	2709	1718
6374	Nanga	gùró	ɡ u ¹ r o ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 5 7 8	AXTBYT	KY6RU6	11	11.K.C 11.Y.V 11.6.T 11.R.C 11.U.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2701	1714
6375	Penange	gúyé	ɡ u ⁵ j e ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 6 7 8	AXTBYT	KY6JE6	12	12.K.C 12.Y.V 12.6.T 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2702	1714
6376	Perge_Tegu	gùyⁿó	ɡ u ¹ j ∼ o ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 6 4 7 8	AXTMBYT	KY6J9U6	13	13.K.C 13.Y.V 13.6.T 13.J.c 13.9.C 13.U.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2702	1717
6377	Songhai_Senni	zèy	z e ¹ j	steal (sth), rob (sb)	voler (qqch) dérober	STEAL	3 7 8 6	AXTN	SE6J	15	15.S.C 15.E.V 15.6.T 15.J.c	1.6 3.0 1.0 0.5	0	2713	1719
6379	Tebul_Ure	gùɲó	ɡ u ¹ ɲ o ⁵	steal (sth), rob (sb)	voler (qqch) dérober	STEAL	1 7 8 4 7 8	AXTBYT	KY6NU6	16	16.K.C 16.Y.V 16.6.T 16.N.C 16.U.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2702	1714
6380	Tiranige_Diga	kám	k a ⁵ m	steal (sth)	voler (qch)	STEAL	1 7 8 4	AXTN	KA6M	17	17.K.C 17.A.V 17.6.T 17.M.c	1.6 3.0 1.0 0.5	0	2702	1720
6381	Togo_Kan	gǐ:ⁿ	ɡ ĩː ¹⁵ ∼	steal (sth)	voler (qch)	STEAL	1 7 8 4	AXTN	KI29	18	18.K.C 18.I.V 18.2.T 18.9.c	1.6 3.0 1.0 0.5	0	2702	1721
6382	Tommo_So	gùyⁿɔ́	ɡ u ¹ j ∼ ɔ ⁵	steal (sth)	voler (qch)	STEAL	1 7 8 6 4 7 8	AXTMBYT	KY6J9U6	19	19.K.C 19.Y.V 19.6.T 19.J.c 19.9.C 19.U.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2702	1717
6383	Toro_Tegu	gúyⁿó gǔyⁿ	ɡ u ⁵ j ∼ o ⁵ _ ɡ u ¹⁵ j ∼	steal (sth)	voler (qch)	STEAL	1 7 8 6 4 7 8 9 1 7 8 6 4	AXTMBYT_AXTLN	KY6J9U6_KY2J9	20	20.K.C 20.Y.V 20.6.T 20.J.c 20.9.C 20.U.V 20.6.T 20._._ 20.K.C 20.Y.V 20.2.T 20.J.c 20.9.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 0.5	0	2702	1717
6384	Yanda_Dom	zámnɛ́	z a ⁵ m n ɛ ⁵	steal (sth)	voler (qch)	STEAL	3 7 8 4 4 7 8	AXTMBYT	SA6MNE6	21	21.S.C 21.A.V 21.6.T 21.M.c 21.N.C 21.E.V 21.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2719	1722
6385	Yorno_So	gǔyⁿ	ɡ u ¹⁵ j ∼	steal (sth)	voler (qch)	STEAL	1 7 8 6 4	AXTLN	KY2J9	22	22.K.C 22.Y.V 22.2.T 22.J.c 22.9.c	1.6 3.0 1.0 1.1 0.5	0	2702	1721
#
6440	Bambara	mosi	m o s i	beat (with stick)	lécher, sucer	SUCK	4 7 3 7	AXBZ	MUSI	1	1.M.C 1.U.V 1.S.C 1.I.V	2.0 1.5 1.75 0.8	0	2720	1723
6441	Bangime	mɔ̀nʤɛ̀	m ɔ ¹ n dʒ ɛ ¹	suck	sucer	SUCK	4 7 8 4 1 7 8	AXTMBYT	MU6NTE6	2	2.M.C 2.U.V 2.6.T 2.N.c 2.T.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6442	Bankan_Tey	ɔ́zí	ɔ ⁵ z i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 3 7 8	XTBYT	U6SI6	3	3.U.V 3.6.T 3.S.C 3.I.V 3.6.T	3.0 1.0 1.3 3.0 1.0	0	2720	1724
6443	Ben_Tey	ɔ́njí	ɔ ⁵ n dʒ i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTI6	4	4.U.V 4.6.T 4.N.c 4.T.C 4.I.V 4.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6444	Bunoge	bɔ́njɛ̀	b ɔ ⁵ n dʒ ɛ ¹	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	1 7 8 4 1 7 8	AXTMBYT	PU6NTE6	5	5.P.C 5.U.V 5.6.T 5.N.c 5.T.C 5.E.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6446	Fulfulde	muynu-de	m u j n u + d e	suck	sucher	SUCK	4 7 6 4 7 9 1 7	AXMBZ_AX	MYJNY_TE	6	6.M.C 6.Y.V 6.J.c 6.N.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	0	2725	1725
6448	Jamsay	ɔ́ɲɔ́	ɔ ⁵ ɲ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 7 8	XTBYT	U6NU6	7	7.U.V 7.6.T 7.N.C 7.U.V 7.6.T	3.0 1.0 1.3 3.0 1.0	0	2721	1724
6449	Mombo	mílɛ́	m i ⁵ l ɛ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	4 7 8 5 7 8	AXTBYT	MI6LE6	9	9.M.C 9.I.V 9.6.T 9.L.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2727	1726
6450	Najamba	ónjí	o ⁵ n dʒ i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTI6	10	10.U.V 10.6.T 10.N.c 10.T.C 10.I.V 10.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6451	Nanga	ɔ́njí	ɔ ⁵ n dʒ i ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTI6	11	11.U.V 11.6.T 11.N.c 11.T.C 11.I.V 11.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6452	Penange	ɲɛ́:	ɲ ɛː ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	4 7 8	AXT	NE6	12	12.N.C 12.E.V 12.6.T	1.6 3.0 1.0	1	2721	1727
6453	Perge_Tegu	ɔ́njɔ́	ɔ ⁵ n dʒ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	13	13.U.V 13.6.T 13.N.c 13.T.C 13.U.V 13.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6454	Songhai_Senni	dùm	d u ¹ m	suck	sucer	SUCK	1 7 8 4	AXTN	TY6M	15	15.T.C 15.Y.V 15.6.T 15.M.c	1.6 3.0 1.0 0.5	0	2732	1728
6456	Tebul_Ure	óndó	o ⁵ n d o ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	16	16.U.V 16.6.T 16.N.c 16.T.C 16.U.V 16.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6457	Tiranige_Diga	ónjó	o ⁵ n dʒ o ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	17	17.U.V 17.6.T 17.N.c 17.T.C 17.U.V 17.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6458	Togo_Kan	ɔ́ɲɔ́	ɔ ⁵ ɲ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 7 8	XTBYT	U6NU6	18	18.U.V 18.6.T 18.N.C 18.U.V 18.6.T	3.0 1.0 1.3 3.0 1.0	0	2721	1724
6459	Tommo_So	ɔ́njɔ́	ɔ ⁵ n dʒ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 1 7 8	XTMBYT	U6NTU6	19	19.U.V 19.6.T 19.N.c 19.T.C 19.U.V 19.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2721	1724
6460	Toro_Tegu	ɔ́ⁿsú	ɔ̃ ⁵ ∼ s u ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 3 7 8	XTMBYT	U69SY6	20	20.U.V 20.6.T 20.9.c 20.S.C 20.Y.V 20.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2720	1724
6461	Yanda_Dom	úmzó	u ⁵ m z o ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 3 7 8	XTMBYT	Y6MSU6	21	21.Y.V 21.6.T 21.M.c 21.S.C 21.U.V 21.6.T	3.0 1.0 1.1 1.3 3.0 1.0	0	2720	1729
6462	Yorno_So	ɔ́ɲɔ́	ɔ ⁵ ɲ ɔ ⁵	suck (e.g. candy)	sucer (bonbon, etc.)	SUCK	7 8 4 7 8	XTBYT	U6NU6	22	22.U.V 22.6.T 22.N.C 22.U.V 22.6.T	3.0 1.0 1.3 3.0 1.0	0	2721	1724
#
6464	Bambara	tòní	t o ¹ n i ⁵	sun	soleil	SUN	1 7 8 4 7 8	AXTBYT	TU6NI6	1	1.T.C 1.U.V 1.6.T 1.N.C 1.I.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2733	1730
6465	Bangime	nìyɛ̀	n i ¹ j ɛ ¹	sun	soleil	SUN	4 7 8 6 7 8	AXTBYT	NI6JE6	2	2.N.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2734	1731
6466	Bankan_Tey	ùsú	u ¹ s u ⁵	sun	soleil	SUN	7 8 3 7 8	XTBYT	Y6SY6	3	3.Y.V 3.6.T 3.S.C 3.Y.V 3.6.T	3.0 1.0 1.3 3.0 1.0	0	2735	1732
6467	Ben_Tey	ùsú	u ¹ s u ⁵	sun	soleil	SUN	7 8 3 7 8	XTBYT	Y6SY6	4	4.Y.V 4.6.T 4.S.C 4.Y.V 4.6.T	3.0 1.0 1.3 3.0 1.0	0	2735	1732
6468	Bunoge	ɲɛ́ŋɛ̀	ɲ ɛ ⁵ ŋ ɛ ¹	sun	soleil	SUN	4 7 8 4 7 8	AXTBYT	NE6NE6	5	5.N.C 5.E.V 5.6.T 5.N.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	2737	1733
6470	Fulfulde	naange	n a a n ɡ e	sun	soleil	SUN	4 7 7 4 1 7	AXYMBZ	NAANKE	6	6.N.C 6.A.V 6.A.V 6.N.c 6.K.C 6.E.V	2.0 1.5 1.3 1.1 1.75 0.8	0	2738	1734
6471	Jamsay	nì nǐ:	n i ¹ _ n iː ¹⁵	sun	soleil	SUN	4 7 8 9 4 7 8	AXT_AXT	NI6_NI2	7	7.N.C 7.I.V 7.6.T 7._._ 7.N.C 7.I.V 7.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	2739	1735
6472	Jenaama	kùgù lɛ̄wⁿ	k u ¹ ɡ u ¹ _ l ɛ ³ w̃ ∼	sun	soleil	SUN	1 7 8 1 7 8 9 5 7 8 6 4	AXTBYT_AXTLN	KY6KY6_LE6W9	8	8.K.C 8.Y.V 8.6.T 8.K.C 8.Y.V 8.6.T 8._._ 8.L.C 8.E.V 8.6.T 8.W.c 8.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 0.5	0	2740	1736
6473	Mombo	gé:wⁿè	ɡ eː ⁵ w̃ ∼ e ¹	sun	soleil	SUN	1 7 8 6 4 7 8	AXTMBYT	KE6W9E6	9	9.K.C 9.E.V 9.6.T 9.W.c 9.9.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	2741	1737
6474	Najamba	ùjúŋgó	u ¹ dʒ u ⁵ ŋ ɡ o ⁵	sun	soleil	SUN	7 8 1 7 8 4 1 7 8	XTBYTMBYT	Y6TY6NKU6	10	10.Y.V 10.6.T 10.T.C 10.Y.V 10.6.T 10.N.c 10.K.C 10.U.V 10.6.T	3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	2733	1738
6475	Nanga	ùsí	u ¹ s i ⁵	sun	soleil	SUN	7 8 3 7 8	XTBYT	Y6SI6	11	11.Y.V 11.6.T 11.S.C 11.I.V 11.6.T	3.0 1.0 1.3 3.0 1.0	0	2735	1732
