# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
6911	Tommo_So	yògó	j o ¹ ɡ o ⁵	tomorrow	demain	TOMORROW
6913	Toro_Tegu	sírà	s i ⁵ r a ¹	tomorrow	demain	TOMORROW
6914	Yanda_Dom	ɛ́w	ɛ ⁵ w	tomorrow	demain	TOMORROW
6915	Yorno_So	yògó	j o ¹ ɡ o ⁵	tomorrow	demain	TOMORROW
#
6918	Bambara	bàláⁿ	b a ¹ l ã ⁵ ∼	blacksmith's tongs	pinces, tenailles du forgeron	TONGS
6919	Bangime	kámbá-rà	k a ⁵ m b a ⁵ + r a ¹	tweezers (for removing splinters), tongs (of blacksmith)	pinces (pour enlever les échardes); pinces (du forgeron)	TONGS
6920	Bankan_Tey	kámbò	k a ⁵ m b o ¹	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6921	Ben_Tey	ɛ̌w	ɛ ¹⁵ w	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6922	Bunoge	kàbàlà	k a ¹ b a ¹ l a ¹	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6924	Fulfulde	kampaaje	k a m p a a dʒ e	tweezers (for removing splinters), tongs (of blacksmith)	pinces (pour enlever les échardes); pinces (du forgeron)	TONGS
6925	Jamsay	ɛ̌w	ɛ ¹⁵ w	tweezers (for removing splinters), tongs (of blacksmith)	pinces (pour enlever les échardes); pinces (du forgeron)	TONGS
6926	Jenaama	kùɥgè kámbō	k u ¹ ɥ ɡ e ¹ _ k a ⁵ m b o ³	blacksmith's tongs	pinces des forgerons	TONGS
6927	Mombo	kábá lámá	k a ⁵ b a ⁵ _ l a ⁵ m a ⁵	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6928	Najamba	ɛ̌:gò	ɛː ¹⁵ ɡ o ¹	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6929	Nanga	ɛ̂:	ɛː ⁵¹	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6930	Penange	kábálá	k a ⁵ b a ⁵ l a ⁵	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6931	Perge_Tegu	ɛ̂w	ɛ ¹⁵ w	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6933	Tiranige_Diga	ɛ̀:	ɛː ¹	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6934	Togo_Kan	ɛ̌w	ɛ ¹⁵ w	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6935	Tommo_So	ɛ̀wɛ́	ɛ ¹ w ɛ ⁵	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6936	Toro_Tegu	kâm	k a ⁵¹ m	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6937	Yanda_Dom	ɛ̀w	ɛ ¹ w	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
6938	Yorno_So	ɛ̌w	ɛ ¹⁵ w	tongs (blacksmith's large pliers-like instrument)	tenaille (gros pince de forgeron)	TONGS
#
6939	Bambara	nɛ̰̀	n ɛ ∼	tongue	langue (corps)	TONGUE
6940	Bangime	nɔ̄n̄ ʤɛ̀	n ɔ ³ n ³ _ dʒ ɛ ¹	tongue	langue (corps)	TONGUE
6941	Bankan_Tey	lɛ̀mbìrɛ̂	l ɛ ¹ m b i ¹ r ɛ ¹⁵	tongue	langue (corps)	TONGUE
6942	Ben_Tey	lɛ̀mdɛ̂:	l ɛ ¹ m d ɛː ⁵¹	tongue	langue (corps)	TONGUE
6943	Bunoge	dɛ̀ndɛ̀-bè	d ɛ ¹ n d ɛ ¹ + b e ¹	tongue	langue (corps)	TONGUE
6945	Fulfulde	ɗemng-al	ɗ e m n ɡ + a l	tongue	langue (corps)	TONGUE
6946	Jamsay	nɛ̀nɛ́	n ɛ ¹ n ɛ ⁵	tongue	langue (corps)	TONGUE
6947	Jenaama	ɲɛ̀lɛ̄wⁿ	ɲ ɛ ¹ l ɛ ³ w̃ ∼	tongue	langue (corps)	TONGUE
6948	Mombo	nè:ndé	n eː ¹ n d e ⁵	tongue	langue (corps)	TONGUE
6949	Najamba	nɛ̌ndɔ̀:	n ɛ ¹⁵ n d ɔː ¹	tongue	langue (corps)	TONGUE
6950	Nanga	nɛ́ndɛ̀	n ɛ ⁵ n d ɛ ¹	tongue	langue (corps)	TONGUE
6951	Penange	nɛ̀mdɛ̀	n ɛ ¹ m d ɛ ¹	tongue	langue (corps)	TONGUE
6952	Perge_Tegu	lɛ̀lɛ́	l ɛ ¹ l ɛ ⁵	tongue	langue (corps)	TONGUE
6953	Songhai_Senni	dè:nè	d eː ¹ n e ¹	tongue	langue (partie du corps) -poss (inal): 1Sg	TONGUE
6954	Songhai_Kiini	dɛ̀lɛ̀	d ɛ ¹ l ɛ ¹	tongue	langue (corps)	TONGUE
6956	Tebul_Ure	nɛ́ndɛ́	n ɛ ⁵ n d ɛ ⁵	tongue	langue (corps)	TONGUE
6957	Tiranige_Diga	nɛ́:ndɛ̀	n ɛː ⁵ n d ɛ ¹	tongue	langue (corps)	TONGUE
6958	Togo_Kan	nɛ́nɛ́	n ɛ ⁵ n ɛ ⁵	tongue	langue (corps)	TONGUE
6959	Tommo_So	nííndɛ́	n iː ⁵ n d ɛ ⁵	tongue	langue (corps)	TONGUE
6960	Toro_Tegu	lèlá	l e ¹ l a ⁵	tongue	langue (corps)	TONGUE
6961	Yanda_Dom	nɛ̀mdà	n ɛ ¹ m d a ¹	tongue	langue (corps)	TONGUE
6962	Yorno_So	nɛ́nɛ́	n ɛ ⁵ n ɛ ⁵	tongue	langue (corps)	TONGUE
#
6966	Bangime	nɔ̄ sìⁿ	n ɔ ³ _ s ĩ ¹ ∼	tooth	dent	TOOTH
6967	Bankan_Tey	ŋìrⁿɛ́	ŋ i ¹ r̃ ∼ ɛ ⁵	tooth	dent	TOOTH
6968	Ben_Tey	ìrⁿú	i ¹ r̃ ∼ u ⁵	tooth	dent	TOOTH
6969	Bunoge	ʔínì	ʔ i ⁵ n i ¹	tooth	dent	TOOTH
6970	Fulfulde	ɲiinde	ɲ i i n d e	tooth	dent	TOOTH
6971	Jamsay	èrⁿé	e ¹ r̃ ∼ e ⁵	tooth	dent	TOOTH
6972	Jenaama	ɲī	ɲ i ³	tooth	dent	TOOTH
6973	Mombo	ínnì	i ⁵ n n i ¹	tooth	dent	TOOTH
6974	Najamba	ìnɔ̌:	i ¹ n ɔː ¹⁵	tooth	dent	TOOTH
6975	Nanga	ǹnɛ́	n ¹ n ɛ ⁵	tooth	dent	TOOTH
6976	Penange	ìnì	i ¹ n i ¹	tooth	dent	TOOTH
6977	Perge_Tegu	ìrⁿé	i ¹ r̃ ∼ e ⁵	tooth	dent	TOOTH
6978	Songhai_Senni	hè:ⁿ	h ẽː ¹ ∼	tooth	dent	TOOTH
6980	Tebul_Ure	ìnú	i ¹ n u ⁵	tooth	dent	TOOTH
6981	Tiranige_Diga	íní-ŋgé	i ⁵ n i ⁵ + ŋ ɡ e ⁵	tooth	dent	TOOTH
6982	Togo_Kan	ìrⁿí	i ¹ r̃ ∼ i ⁵	tooth	dent	TOOTH
6983	Tommo_So	ìnú	i ¹ n u ⁵	tooth	dent	TOOTH
6984	Toro_Tegu	jìrⁿó	dʒ i ¹ r̃ ∼ o ⁵	tooth	dent	TOOTH
6985	Yanda_Dom	ìn	i ¹ n	tooth	dent	TOOTH
6986	Yorno_So	ɛ̌n	ɛ ¹⁵ n	tooth	dent	TOOTH
#
6988	Bambara	lásɔ̀rɔ́	l a ⁵ s ɔ ¹ r ɔ ⁵	touch	toucher	TOUCH
6989	Bangime	dāɡà	d a ³ ɡ a ¹	touch	toucher	TOUCH
6990	Bankan_Tey	táwá	t a ⁵ w a ⁵	touch (with hand)	toucher (avec la main)	TOUCH
6991	Ben_Tey	táwá	t a ⁵ w a ⁵	touch (with hand)	toucher (avec la main)	TOUCH
6992	Bunoge	nárè	n a ⁵ r e ¹	touch (with hand)	toucher (avec la main)	TOUCH
6993	Fulfulde	memu-de	m e m u + d e	touch	toucher	TOUCH
6995	Jamsay	tɔ́wɔ́	t ɔ ⁵ w ɔ ⁵	touch (with hand)	toucher (avec la main)	TOUCH
6996	Jenaama	kwālà bwɛ́	k w a ³ l a ¹ _ b w ɛ ⁵	touch	toucher	TOUCH
6997	Mombo	tábyê:	t a ⁵ b j eː ⁵¹	touch (with hand)	toucher (avec la main)	TOUCH
6998	Najamba	dòŋgí	d o ¹ ŋ ɡ i ⁵	touch (with hand)	toucher (avec la main)	TOUCH
6999	Nanga	táwá	t a ⁵ w a ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7000	Penange	náré	n a ⁵ r e ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7001	Perge_Tegu	táwá	t a ⁵ w a ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7002	Songhai_Senni	lábú	l a ⁵ b u ⁵	touch	toucher	TOUCH
7003	Songhai_Kiini	gîŋ	ɡ i ⁵¹ ŋ	touch	toucher	TOUCH
7005	Tebul_Ure	tábá	t a ⁵ b a ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7006	Tiranige_Diga	táwó	t a ⁵ w o ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7007	Togo_Kan	tɔ́wɔ́	t ɔ ⁵ w ɔ ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7008	Tommo_So	dèŋé	d e ¹ ŋ e ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7009	Toro_Tegu	dògú	d o ¹ ɡ u ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7010	Yanda_Dom	tábú	t a ⁵ b u ⁵	touch (with hand)	toucher (avec la main)	TOUCH
7011	Yorno_So	tábá	t a ⁵ b a ⁵	touch (with hand)	toucher (avec la main)	TOUCH
#
7015	Bambara	jáⁿ	dʒ ã ⁵ ∼	trap (with metal teeth)	piège	TRAP (PITFALL)
7016	Bangime	kárénɡɛ̀	k a ⁵ r e ⁵ n ɡ ɛ ¹	trap	piège	TRAP (PITFALL)
7017	Bankan_Tey	èmbî:	e ¹ m b iː ⁵¹	trap	piège	TRAP (PITFALL)
7018	Ben_Tey	gúrú gúsù	ɡ u ⁵ r u ⁵ _ ɡ u ⁵ s u ¹	trap	piège	TRAP (PITFALL)
7019	Bunoge	pá:ndè	p aː ⁵ n d e ¹	trap	piège	TRAP (PITFALL)
7020	Fulfulde	dibiire	d i b i i r e	trap	piège	TRAP (PITFALL)
7022	Jamsay	jɛ́nɛ́ŋɛ́	dʒ ɛ ⁵ n ɛ ⁵ ŋ ɛ ⁵	trap	piège	TRAP (PITFALL)
7023	Mombo	másáwⁿ	m a ⁵ s a ⁵ w̃ ∼	trap	piège	TRAP (PITFALL)
7024	Najamba	pìndî:	p i ¹ n d iː ⁵¹	trap	piège	TRAP (PITFALL)
7025	Nanga	děẁ	d e ¹⁵ w ¹	trap	piège	TRAP (PITFALL)
7026	Penange	pá:ndò	p aː ⁵ n d o ¹	trap	piège	TRAP (PITFALL)
7027	Perge_Tegu	jɛ́níŋgɛ́	dʒ ɛ ⁵ n i ⁵ ŋ ɡ ɛ ⁵	trap	piège	TRAP (PITFALL)
7028	Songhai_Senni	kùmsò	k u ¹ m s o ¹	trap	piège	TRAP (PITFALL)
7029	Songhai_Kiini	kúmséy	k u ⁵ m s e ⁵ j	(modern-type) trap	piège (de type moderne)	TRAP (PITFALL)
7031	Tebul_Ure	támbárá	t a ⁵ m b a ⁵ r a ⁵	trap (with metal teeth)	piège	TRAP (PITFALL)
7032	Tiranige_Diga	pà:ndé	p aː ¹ n d e ⁵	trap	piège	TRAP (PITFALL)
7033	Togo_Kan	pɛ́rⁿɛ́	p ɛ ⁵ r̃ ∼ ɛ ⁵	trap	piège	TRAP (PITFALL)
7034	Tommo_So	támbálá	t a ⁵ m b a ⁵ l a ⁵	trap	piège	TRAP (PITFALL)
7035	Toro_Tegu	kúsěy	k u ⁵ s e ¹⁵ j	trap	piège	TRAP (PITFALL)
7036	Yorno_So	pɛ́rⁿɛ́	p ɛ ⁵ r̃ ∼ ɛ ⁵	trap	piège	TRAP (PITFALL)
#
7038	Bambara	tìgɛ́	t i ¹ ɡ ɛ ⁵	rip, tear (sth); cross (street)	franchir, traverser, faire traverser	TRAVERSE
7039	Bangime	pɛ̀ndɛ̀	p ɛ ¹ n d ɛ ¹	traverse, cross	traverser	TRAVERSE
7040	Bankan_Tey	táŋgí	t a ⁵ ŋ ɡ i ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7041	Ben_Tey	cɛ́sɛ́ láwá	tʃ ɛ ⁵ s ɛ ⁵ _ l a ⁵ w a ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7042	Bunoge	táŋgè	t a ⁵ ŋ ɡ e ¹	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7044	Fulfulde	taccu-de	t a tʃ tʃ u + d e	traverse, cross	traverser	TRAVERSE
7045	Jamsay	táŋá gàrá	t a ⁵ ŋ a ⁵ _ ɡ a ¹ r a ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7046	Mombo	púrúgè	p u ⁵ r u ⁵ ɡ e ¹	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7047	Najamba	ká:jí-yɛ́	k aː ⁵ dʒ i ⁵ + j ɛ ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7048	Nanga	táŋí	t a ⁵ ŋ i ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7049	Penange	púrgú-ndè	p u ⁵ r ɡ u ⁵ + n d e ¹	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7050	Perge_Tegu	táŋgá gɛ̌:	t a ⁵ ŋ ɡ a ⁵ _ ɡ ɛː ¹⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7051	Songhai_Senni	kòttô	k o ¹ t t o ⁵¹	rip, tear (sth); cross (street)	déchirer (qqch); traverser (rue)	TRAVERSE
7053	Tebul_Ure	táŋgí	t a ⁵ ŋ ɡ i ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7054	Tiranige_Diga	táŋgó	t a ⁵ ŋ ɡ o ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7055	Togo_Kan	táŋá	t a ⁵ ŋ a ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7056	Tommo_So	bùló	b u ¹ l o ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7057	Toro_Tegu	yⁿàŋú	j ∼ a ¹ ŋ u ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7058	Yanda_Dom	tíŋɛ́	t i ⁵ ŋ ɛ ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
7059	Yorno_So	táŋá	t a ⁵ ŋ a ⁵	cross (road, river, border)	traverser, franchir (chemin, fleuve, frontière)	TRAVERSE
#
7060	Bambara	jírí	dʒ i ⁵ r i ⁵	tree or large woody shrub	arbre, bois	TREE
7061	Bangime	dwàà	d w aː ¹	tree (any)	arbre	TREE
7062	Bankan_Tey	tìměyⁿ	t i ¹ m e ¹⁵ j ∼	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7063	Ben_Tey	tìwⁿɛ̌yⁿ	t i ¹ w̃ ∼ ɛ ¹⁵ j ∼	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7064	Bunoge	tílíŋgè	t i ⁵ l i ⁵ + ŋ ɡ e ¹	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7066	Fulfulde	boɓoori	b o ɓ o o r i	tree (any)	arbre	TREE
7067	Jamsay	tìwⁿé	t i ¹ w̃ ∼ e ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7068	Jenaama	jūgū-náⁿ	dʒ u ³ ɡ u ³ + n ã ⁵ ∼	tree (any)	arbre	TREE
7069	Mombo	tíníŋgɔ̀	t i ⁵ n i ⁵ ŋ ɡ ɔ ¹	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7070	Najamba	tìmɔ̂:	t i ¹ m ɔː ⁵¹	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7071	Nanga	tùmá	t u ¹ m a ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7072	Penange	tìndìgɔ̀	t i ¹ n d i ¹ ɡ ɔ ¹	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7073	Perge_Tegu	tìwⁿɛ́	t i ¹ w̃ ∼ ɛ ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7074	Tebul_Ure	tìmǎ:	t i ¹ m aː ¹⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7075	Tiranige_Diga	tílŋgɔ́	t i ⁵ l ŋ ɡ ɔ ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7076	Togo_Kan	tìmɛ́	t i ¹ m ɛ ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7077	Tommo_So	tìmɛ́	t i ¹ m ɛ ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7078	Toro_Tegu	tìwⁿá	t i ¹ w̃ ∼ a ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7079	Yanda_Dom	tìmè	t i ¹ m e ¹	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
7080	Yorno_So	tɛ̀wⁿɛ́	t ɛ ¹ w̃ ∼ ɛ ⁵	tree or large woody shrub	arbre ou gros arbuste ligneux	TREE
#
7082	Bambara	mugaⁿ	m u ɡ ã ∼	twenty	vingt	TWENTY
7083	Bangime	tààwⁿà	t aː ¹ w̃ ∼ a ¹	twenty	vingt	TWENTY
7084	Bankan_Tey	pɛ̀ríyèy	p ɛ ¹ r i ⁵ j e ¹ j	twenty	vingt	TWENTY
7085	Ben_Tey	pèríyěy	p e ¹ r i ⁵ j e ¹⁵ j	twenty	vingt	TWENTY
7086	Bunoge	tǎ:lmà	t aː ¹⁵ l m a ¹	twenty	vingt	TWENTY
7088	Fulfulde	noogay	n o o ɡ a j	twenty	vingt	TWENTY
7089	Jamsay	pɛ́llɛ̀y	p ɛ ⁵ l l ɛ ¹ j	twenty	vingt	TWENTY
7090	Jenaama	tāⁿpéndē	t a ³ ∼ p e ⁵ n d e ³	twenty	vingt	TWENTY
7091	Mombo	pɛ̀:nɛ́:ŋgà	p ɛː ¹ n ɛː ⁵ ŋ ɡ a ¹	twenty	vingt	TWENTY
7092	Najamba	pɔ̌:nɔ̀y	p ɔː ¹⁵ n ɔ ¹ j	twenty	vingt	TWENTY
7093	Nanga	pèríyěy	p e ¹ r i ⁵ j e ¹⁵ j	twenty	vingt	TWENTY
7094	Penange	tà:lmɔ̀	t aː ¹ l m ɔ ¹	twenty	vingt	TWENTY
7095	Perge_Tegu	pɛ́llěy	p ɛ ⁵ l l e ¹⁵ j	twenty	vingt	TWENTY
7096	Songhai_Senni	wàráŋkà	w a ¹ r a ⁵ ŋ k a ¹	twenty	vingt	TWENTY
7097	Songhai_Kiini	wáràŋká	w a ⁵ r a ¹ ŋ k a ⁵	twenty	vingt	TWENTY
7098	Tebul_Ure	pɛ̀gàléy	p ɛ ¹ ɡ a ¹ l e ⁵ j	twenty	vingt	TWENTY
7099	Tiranige_Diga	pɛ́nɛ́ŋgà	p ɛ ⁵ n ɛ ⁵ ŋ ɡ a ¹	twenty	vingt	TWENTY
7100	Togo_Kan	pɛ̌lɔ́y	p ɛ ¹⁵ l ɔ ⁵ j	twenty	vingt	TWENTY
7101	Tommo_So	pɛ̀ɛ̀néé	p ɛː ¹ n eː ⁵	twenty	vingt	TWENTY
7102	Toro_Tegu	pélèy	p e ⁵ l e ¹ j	twenty	vingt	TWENTY
7103	Yanda_Dom	pɔ̀:nɔ́:	p ɔː ¹ n ɔː	twenty	vingt	TWENTY
7104	Yorno_So	pɛ́:lɛ́y	p ɛː ⁵ l ɛ ⁵ j	twenty	vingt	TWENTY
#
7109	Bangime	ʒìndò	ʒ i ¹ n d o ¹	two	deux	TWO
7110	Bankan_Tey	yǒy	j o ¹⁵ j	two	deux	TWO
7111	Bunoge	dè:gà	d eː ¹ ɡ a ¹	two	deux	TWO
7113	Fulfulde	ɗiɗi	ɗ i ɗ i	two	deux	TWO
7115	Jamsay	lɛ̌y	l ɛ ¹⁵ j	two	deux	TWO
7116	Jenaama	pēndē	p e ³ n d e ³	two	deux	TWO
7117	Mombo	nɛ́:ŋgá	n ɛː ⁵ ŋ ɡ a ⁵	two	deux	TWO
7118	Najamba	nô:y	n oː ⁵¹ j	two	deux	TWO
7119	Nanga	wǒy	w o ¹⁵ j	two	deux	TWO
7120	Penange	nègà	n e ¹ ɡ a ¹	two	deux	TWO
7121	Perge_Tegu	lěy	l e ¹⁵ j	two	deux	TWO
7122	Songhai_Senni	híŋká	h i ⁵ ŋ k a ⁵	two	deux	TWO
7123	Songhai_Kiini	híŋká	h i ⁵ ŋ k a ⁵	two	deux	TWO
7124	Tebul_Ure	lé:rú	l eː ⁵ r u ⁵	two	deux	TWO
7125	Tiranige_Diga	nì:ŋgà	n iː ¹ ŋ ɡ a ¹	two	deux	TWO
7126	Togo_Kan	lɔ́y	l ɔ ⁵ j	two	deux	TWO
7127	Tommo_So	néé	n eː ⁵	two	deux	TWO
7128	Toro_Tegu	lěy	l e ¹⁵ j	two	deux	TWO
7129	Yanda_Dom	nɔ́:	n ɔː	two	deux	TWO
7130	Yorno_So	lɛ́y	l ɛ ⁵ j	two	deux	TWO
#
7135	Bangime	sììⁿ	s ĩː ¹ ∼	urine	urine	URINE
7136	Bankan_Tey	ɔ̀zû:	ɔ ¹ z uː ⁵¹	urine	urine	URINE
7137	Ben_Tey	òmjú	o ¹ m dʒ u ⁵	urine	urine	URINE
7138	Bunoge	mɔ́:njì	m ɔː n dʒ i ¹	urine	urine	URINE
7140	Fulfulde	kibbe	k i b b e	urine	urine	URINE
7142	Jamsay	sùrⁿɔ́	s u ¹ r̃ ∼ ɔ ⁵	urine	urine	URINE
7143	Jenaama	kɔ̀njì	k ɔ ¹ n dʒ i ¹	urine	urine	URINE
7144	Mombo	mónjì	m o ⁵ n dʒ i ¹	urine	urine	URINE
7145	Najamba	mǒnjè	m o ¹⁵ n dʒ e ¹	urine	urine	URINE
7146	Nanga	ɔ̀njî	ɔ ¹ n dʒ i ⁵¹	urine	urine	URINE
7147	Penange	mɔ̀:njì	m ɔː ¹ n dʒ i ¹	urine	urine	URINE
7148	Perge_Tegu	ùsùrⁿú	u ¹ s u ¹ r̃ ∼ u ⁵	urine	urine	URINE
7149	Songhai_Senni	tò:sò	t oː ¹ s o ¹	urine	urine	URINE
7150	Songhai_Kiini	tòysì	t o ¹ j s i ¹	urinate	uriner	URINE
7151	Tebul_Ure	èndílé	e ¹ n d i ⁵ l e ⁵	urine	urine	URINE
7152	Tiranige_Diga	ónjí	o ⁵ n dʒ i ⁵	urine	urine	URINE
7153	Togo_Kan	ìⁿsìrⁿí	ĩ ¹ ∼ s i ¹ r̃ ∼ i ⁵	urine	urine	URINE
7154	Tommo_So	ǹjàrìí	n ¹ dʒ a ¹ r i ¹ i ⁵	urine	urine	URINE
7155	Toro_Tegu	ànnà-ní	a ¹ n n a ¹ + n i ⁵	urine	urine	URINE
7156	Yanda_Dom	ómzú	o ⁵ m z u ⁵	urine	urine	URINE
7157	Yorno_So	ìsán	i ¹ s a ⁵ n	urine	urine	URINE
#
7158	Bangime	númbɛ́	n u ⁵ m b ɛ ⁵	vagina	vagin	VAGINA
7159	Bankan_Tey	dúmbá	d u ⁵ m b a ⁵	vagina	vagin	VAGINA
7160	Ben_Tey	jéré	dʒ e ⁵ r e ⁵	vagina	vagin	VAGINA
7161	Fulfulde	faata	f a a t a	vagina	vagin	VAGINA
7163	Jamsay	dɛ̀mɛ́	d ɛ ¹ m ɛ ⁵	vagina	vagin	VAGINA
7164	Jenaama	pùwɔ̀	p u ¹ w ɔ ¹	vagina	vagin	VAGINA
7165	Mombo	sébì	s e ⁵ b i ¹	vagina	vagin	VAGINA
7166	Najamba	dúmbú	d u ⁵ m b u ⁵	vagina	vagin	VAGINA
7167	Nanga	kɛ́njí	k ɛ ⁵ n dʒ i ⁵	vagina	vagin	VAGINA
7168	Penange	sùgù	s u ¹ ɡ u ¹	vagina	vagin	VAGINA
7169	Perge_Tegu	dɛ̀mbɛ́	d ɛ ¹ m b ɛ ⁵	vagina	vagin	VAGINA
7170	Songhai_Senni	bùtò	b u ¹ t o ¹	vagina	vagin	VAGINA
7171	Songhai_Kiini	dɔ̀fɛ̀	d ɔ ¹ f ɛ ¹	vagina	vagin	VAGINA
7172	Tebul_Ure	ɛ̀ndɛ́	ɛ ¹ n d ɛ ⁵	vagina	vagin	VAGINA
7173	Togo_Kan	í:ɲí	iː ⁵ ɲ i ⁵	vagina	vagin	VAGINA
7174	Tommo_So	dɛ̀mmɛ̀ bòndó	d ɛ ¹ m m ɛ ¹ _ b o ¹ n d o ⁵	vagina	vagin	VAGINA
7175	Toro_Tegu	pɔ̀rɔ́	p ɔ ¹ r ɔ ⁵	vagina	vagin	VAGINA
7176	Yanda_Dom	cà:	tʃ aː ¹	vagina	vagin	VAGINA
7177	Yorno_So	dɛ̀mɛ̀ bònɔ́	d ɛ ¹ m ɛ ¹ _ b o ¹ n ɔ ⁵	vagina	vagin	VAGINA
#
7178	Bambara	dùgú	d u ¹ ɡ u ⁵	village	village, pays, région, village	VILLAGE
7179	Bangime	dīyà	d i ³ j a ¹	village	village	VILLAGE
7180	Bankan_Tey	ìsô:	i ¹ s oː ⁵¹	village, town, settlement	village, ville	VILLAGE
7181	Ben_Tey	ìsê:	i ¹ s eː ⁵¹	village, town, settlement	village, ville	VILLAGE
7182	Bunoge	ʔólò	ʔ o ⁵ l o ¹	village, town, settlement	village, ville	VILLAGE
7184	Fulfulde	wuro	w u r o	village	village	VILLAGE
7185	Jamsay	àná	a ¹ n a ⁵	village, town, settlement	village, ville	VILLAGE
7186	Jenaama	nɔ̀gù	n ɔ ¹ ɡ u ¹	village	village	VILLAGE
7187	Mombo	dúgù	d u ⁵ ɡ u ¹	village, town, settlement	village, ville	VILLAGE
7188	Najamba	sɔ̀njɔ̌:	s ɔ ¹ n dʒ ɔː ¹⁵	village, town, settlement	village, ville	VILLAGE
7189	Nanga	ìsê	i ¹ s e ⁵¹	village, town, settlement	village, ville	VILLAGE
7190	Penange	dùgù	d u ¹ ɡ u ¹	village, town, settlement	village, ville	VILLAGE
7191	Perge_Tegu	àlá	a ¹ l a ⁵	village, town, settlement	village, ville	VILLAGE
7192	Songhai_Senni	kòyrà	k o ¹ j r a ¹	village, city, settlement	village, ville	VILLAGE
7193	Songhai_Kiini	kɔ́yrɛ́	k ɔ ⁵ j r ɛ ⁵	village, city, settlement	village, ville	VILLAGE
7195	Tebul_Ure	dámbá	d a ⁵ m b a ⁵	village, town, settlement	village, ville	VILLAGE
7196	Tiranige_Diga	ìjò	i ¹ dʒ o ¹	village, town, settlement	village, ville	VILLAGE
